msec,Exper,µVpostEEMD1T5squa,µVpostEEMD2T5squa,µVpostEEMD3T5squa,µVpostEEMD6T5squa,µVpostEEMD1combinexpT5SquareMask,µVpostEEMD2combinexpT5SquareMask,µVpostEEMD7combinexpT5SquareMask,µVpostEEMD1combinexpT5SquarePseudo,µVpostEEMD2combinexpT5SquarePseudo,µVpostEEMD3combinexpT5SquarePseudo,µVpostEEMD4combinexpT5SquarePseudo,µVpostEEMD7combinexpT5SquarePseudo,µVpostEEMD1T5diamo,µVpostEEMD2T5diamo,µVpostEEMD1combinexpT5DiamondMask,µVpostEEMD2combinexpT5DiamondMask,µVpostEEMD1combinexpT5DiamondPseudo,µVpostEEMD2combinexpT5DiamondPseudo,µVpostEEMD3combinexpT5DiamondPseudo,µVpostEEMD7combinexpT5DiamondPseudo,µVpostEEMD1T5Mask,µVpostEEMD2T5Mask,µVpostEEMD3T5Mask,µVpostEEMD1T5Pseudomask,µVpostEEMD2T5Pseudomask,µVpostEEMD4T5Pseudomask,µVpostEEMD5T5Pseudomask,µVpostEEMD6T5Pseudomask
565,2,359.8677042,158.2411968,219.6368318,112.6500914,843.6572767,216.1705612,119.7915525,305.3006431,322.8146664,180.665393,227.0294461,24.35103497,310.6192806,206.2897602,387.4595757,182.7525044,400.8940393,283.644438,92.26437012,493.3103915,259.71370499106,144.70336613111,180.189588232287,145.848652349132,126.553939679634,117.281912732352,126.318267808644,184.99117142077
570,2,296.9145762,181.1360738,216.0763819,112.6306803,783.1019643,239.9776041,120.0228694,537.6642607,346.2804582,192.9384455,229.1896876,24.52383749,316.5226428,230.8463768,369.8385859,179.1739187,448.1635091,258.8498433,92.53822187,494.2299548,385.1667128489,122.388917224729,159.193173795447,186.822024568375,148.586284544757,115.382842175829,124.941162909227,186.10403001353
575,2,294.756578,197.359006,217.4900728,112.5898972,684.0415217,231.3284126,120.2997156,549.9259911,396.0363714,209.4899819,233.7875288,24.70195058,289.2406602,225.0401476,450.6454722,188.3000237,825.7375665,233.3555053,92.9551041,495.1598741,396.728239857326,129.584601060711,149.262960696299,313.157491590428,163.368611007562,113.4113477655,123.5013564002,187.174210333054
580,2,472.3546917,207.2243623,231.6346676,112.5263131,851.7821487,198.4306691,120.6217777,415.0973947,436.0377392,225.876563,241.5603002,24.88707657,386.6879075,194.4022102,315.0910141,200.006263,469.7416461,216.2953714,93.2109614,496.0997352,351.323779900021,165.747057782449,153.474341471826,372.904793210052,182.496427901012,111.150092207212,121.972497007168,188.199293513948
585,2,391.9938113,224.8639029,258.2773283,112.48661,734.6923677,157.4878827,120.8619586,495.1200477,421.2218765,242.2910105,252.9626024,25.09838118,462.2962948,170.7196391,399.1199524,211.9700485,454.0540322,202.577204,93.86143179,497.098063,353.622018316765,188.097472955123,168.047661726098,246.21011566954,192.471737922862,108.465212787337,120.306871575179,189.195598581563
590,2,185.9481898,266.2037625,294.590549,112.3771508,641.9034672,128.4496792,121.2737535,466.7857473,353.0813005,258.4679627,268.3325564,25.30095892,352.4459139,190.5246845,521.0388671,224.9099223,676.7427507,197.4799973,94.23345784,498.0611858,330.441383748013,183.55414611778,186.080955079935,189.657514338097,187.239242830679,106.442442341981,118.390211664143,190.122242838039
595,2,316.9800556,306.3622236,334.4434509,112.3406124,802.1357983,122.4356767,121.4777503,352.7916366,287.1788446,271.5056264,286.982709,25.54223133,374.5232499,232.928819,510.581183,233.1880981,379.379167,191.5421936,95.04649212,499.1253017,520.469819367609,176.967535169794,196.722622323107,175.08923886137,169.146045697134,105.642077125843,116.202588333244,191.031618130756
600,2,343.6579744,331.0132573,366.543024,112.1835255,819.1105301,122.7242331,121.9781646,356.4788053,264.9184486,287.0374612,307.3080866,25.76736736,522.3782059,264.1792166,577.8641669,233.5067497,265.3559715,185.8734309,96.06958577,500.114864,534.086396287495,184.836662068428,196.758071039791,261.140370987637,131.328757972212,106.036310183933,113.733016571131,191.85037285019
605,2,290.2974219,354.0141064,387.5993417,112.1520422,486.0940127,102.8789727,122.1467201,326.8316426,261.732773,308.4894959,328.5064142,26.03512325,372.2250185,270.3889356,510.1222836,221.2030296,250.2692471,175.7607149,98.56701369,501.2420975,419.311022764494,200.950915295266,186.23553222341,251.453587815435,92.9929236796764,107.481656451603,111.045258995999,192.659466271931
610,2,260.6134796,363.6498633,397.052866,111.9454287,403.6395144,67.86617121,122.7345453,511.3029647,242.1753548,331.5047432,350.1415855,26.28784957,246.4031224,263.2549987,189.924887,201.9517552,346.8893423,160.9894423,101.6120382,502.2614899,161.019935254146,204.267629644344,166.695920712532,606.77531995778,79.6692948676949,109.075002422894,108.098214685208,193.360257042193
