msec,Experiment,Exper,HzpostEEMD1Ozsqua,HzpostEEMD2Ozsqua,HzpostEEMD3Ozsqua,HzpostEEMD4Ozsqua,HzpostEEMD5Ozsqua,HzpostEEMD6Ozsqua,HzpostEEMD7Ozsqua,HzpostEEMD1combinexpOzSquareMask,HzpostEEMD2combinexpOzSquareMask,HzpostEEMD3combinexpOzSquareMask,HzpostEEMD4combinexpOzSquareMask,HzpostEEMD5combinexpOzSquareMask,HzpostEEMD6combinexpOzSquareMask,HzpostEEMD7combinexpOzSquareMask,HzpostEEMD1combinexpOzSquarePseudo,HzpostEEMD2combinexpOzSquarePseudo,HzpostEEMD3combinexpOzSquarePseudo,HzpostEEMD4combinexpOzSquarePseudo,HzpostEEMD5combinexpOzSquarePseudo,HzpostEEMD6combinexpOzSquarePseudo,HzpostEEMD7combinexpOzSquarePseudo,HzpostEEMD1Ozdiamo,HzpostEEMD2Ozdiamo,HzpostEEMD3Ozdiamo,HzpostEEMD4Ozdiamo,HzpostEEMD5Ozdiamo,HzpostEEMD6Ozdiamo,HzpostEEMD7Ozdiamo,HzpostEEMD1combinexpOzDiamondMask,HzpostEEMD2combinexpOzDiamondMask,HzpostEEMD3combinexpOzDiamondMask,HzpostEEMD4combinexpOzDiamondMask,HzpostEEMD5combinexpOzDiamondMask,HzpostEEMD6combinexpOzDiamondMask,HzpostEEMD7combinexpOzDiamondMask,HzpostEEMD1combinexpOzDiamondPseudo,HzpostEEMD2combinexpOzDiamondPseudo,HzpostEEMD3combinexpOzDiamondPseudo,HzpostEEMD4combinexpOzDiamondPseudo,HzpostEEMD5combinexpOzDiamondPseudo,HzpostEEMD6combinexpOzDiamondPseudo,HzpostEEMD7combinexpOzDiamondPseudo,HzpostEEMD1OzMask,HzpostEEMD2OzMask,HzpostEEMD3OzMask,HzpostEEMD4OzMask,HzpostEEMD5OzMask,HzpostEEMD6OzMask,HzpostEEMD7OzMask,HzpostEEMD1OzPseudomask,HzpostEEMD2OzPseudomask,HzpostEEMD3OzPseudomask,HzpostEEMD4OzPseudomask,HzpostEEMD5OzPseudomask,HzpostEEMD6OzPseudomask,HzpostEEMD7OzPseudomask
555,Experiment I,1,.446312222,.253255053,.125206232,.069741314,.028367099,.00917294,.007747495,.455529446,.248996701,.068001472,.024830504,.002566055,.002809267,3.53E-017,.266978322,.169083085,.027838369,.019525944,.00294361,.003568014,7.07E-017,.121902015,.157701341,.089432053,.06111781,.020060211,.009017298,.006222119,.168332658,.186367259,.080277185,.052634043,.015224166,.007805004,.002999354,.01055,.196529,.117564,.037963,.020101,.00403,.002591,.272454978284294,.219323745682587,.10108951214559,.0409329997767629,.0347953348333902,.0117454344937903,.0070183251552838,.245415255571541,.18060611003525,.0987211072067616,.0362148569469207,.0154724763715845,.00380613210416214,.000327079457765756
560,Experiment I,1,.453645559,.273303843,.1377155,.071177994,.028773504,.009110362,.007778354,.000982929,.28656181,.061817533,.023495828,.002530299,.002856345,0,.265514214,.131724988,.025566145,.020447353,.00290863,.003640838,0,.108904388,.14506489,.096918534,.066193074,.02046677,.009014126,.006233178,.275209427,.213144023,.080308681,.058939316,.015497967,.007729618,.002986247,.412246,.175339,.12489,.037572,.019929,.004035,.002586,.317325518952208,.175891857226449,.104901972437487,.0417554725404616,.0351393160257826,.01176367520873,.00706926231739468,.0720114144712008,.223412628922934,.100343592589069,.0348081066307329,.0154989079656643,.00386527335156767,.000359529489778064
565,Experiment I,1,.462193235,.271828455,.150340697,.073349771,.029348899,.009025868,.00767791,.06682098,.198386562,.05656578,.022320582,.002505819,.002891792,3.53E-017,.336063688,.121337961,.02521031,.021203122,.002855442,.003661215,0,.296056065,.142955909,.101537862,.069519475,.020817254,.009006286,.006193474,.323856297,.198018259,.080594036,.065198958,.015822038,.00763288,.002959911,.337337,.160139,.130084,.037281,.019757,.004028,.00255,.356239677780484,.171242716811495,.110716874809412,.0436913573434142,.035328518324795,.0117661529272182,.00704602162329073,.0308974168825127,.249806681302754,.0972616390866381,.0335191346655781,.0155105650176697,.00393903603736762,.000396059928075412
570,Experiment I,1,.468244978,.250980221,.153770607,.077217682,.030095627,.008936616,.007706088,.243306072,.117595308,.051611264,.021291135,.002467114,.002946732,0,.37890136,.120989058,.02807934,.021869996,.002810989,.003733396,7.07E-017,.429620623,.163028069,.103341692,.070014983,.021230869,.009004884,.006196463,.277548618,.153755451,.082659738,.071306974,.016223816,.007550776,.002950685,.228705,.155654,.129706,.037148,.019576,.004035,.002547,.388163065344059,.189134489284309,.117348129922921,.0463107086678374,.0353139149298092,.0117731458183104,.00709614927478376,.0334557118512689,.233247199322467,.0938520682921179,.032315972688784,.0155103575592973,.00400390746970459,.000429928032616789
575,Experiment I,1,.471938511,.225043818,.149985589,.081513435,.030818623,.008840654,.007624011,.196022997,.087786516,.047382625,.020291956,.002440244,.002990919,7.07E-017,.35255124,.121210633,.033958289,.022481117,.002751716,.003754691,0,.466480169,.191069504,.103255323,.068297392,.02177889,.009002931,.006162946,.189748481,.123126821,.085276956,.076003739,.016723526,.007450573,.002922452,.204042,.162296,.128999,.03712,.019373,.004032,.002512,.372466253128584,.198112617013108,.117287233299964,.0488148705914683,.0350958224077756,.0117681072043058,.00707749405614559,.0765727980965894,.194859637156713,.091618736558626,.0310263596721935,.0154757375563865,.00408171862447007,.000467985532676255
580,Experiment I,1,.458163026,.199937896,.146363544,.083070351,.031393316,.008745843,.007648752,.235781998,.074083589,.044523399,.019156855,.00240078,.003052674,3.53E-017,.415898408,.12918345,.041910802,.023096128,.002704378,.003826328,7.07E-017,.020067751,.206757547,.102011428,.065253233,.022450503,.009007834,.006158994,.204684072,.145020068,.08647848,.078640109,.017360917,.007362134,.002916941,.303856,.163034,.125787,.03689,.019122,.004042,.002511,.366776355680982,.186684131809145,.111825912660256,.0512933922652363,.0346820994743706,.0117707532799539,.00712667513480226,.276134937069258,.158081525679216,.0879808777183883,.0295133125497966,.0153926333404783,.00415299403391942,.000503255256905265
585,Experiment I,1,.425490433,.174051986,.141847839,.081837294,.031826201,.008650336,.007585186,.180014593,.061521563,.042876091,.017656327,.002372956,.003104482,0,.387140672,.134481987,.051633188,.023731642,.002645243,.003848819,0,.018224973,.209868907,.098385348,.061087662,.023266665,.009015588,.006132274,.009784736,.113422033,.086667588,.078422258,.018175272,.007259284,.002886991,.344297,.150759,.117374,.035918,.018816,.004042,.002476,.00197688834447528,.167319781754101,.104103106914403,.0532991414893764,.0339204331546291,.0117643236771497,.00711346663161869,.193003046766576,.12917674657361,.0847728923445293,.0279755389142924,.0152461697141007,.0042353653603201,.000542823958244641
590,Experiment I,1,.401552149,.153629928,.133340875,.078540561,.032205872,.008557185,.007605395,.106832858,.04485172,.042128248,.015602489,.002332255,.003172132,0,.290642223,.129519809,.060564573,.024426255,.002602359,.003920094,0,.468210665,.20734676,.091937426,.055977684,.024212849,.009030393,.006122154,.060515448,.100387231,.087853037,.074954322,.019191765,.007165272,.002885033,.279263,.136124,.108258,.034034,.018507,.004056,.002478,.0512238230219389,.147968107256499,.101164301625656,.0541597245575463,.0329265914711883,.0117669692119737,.00716149422915944,.142189542219222,.10969286007583,.0830689538590217,.0265568602874744,.0150996769707496,.00431381381280044,.00057945739228606
595,Experiment I,1,.043535279,.150084084,.121176347,.072957892,.032500593,.008466216,.007560207,.196342894,.031771591,.042066539,.013299415,.002308278,.003231015,0,.353336458,.124851062,.067667722,.02517633,.002556064,.003944159,0,.472942764,.204052787,.086975537,.051399653,.025760499,.009051519,.00610252,.43606517,.22838195,.088293572,.070786127,.020386798,.007060733,.002853535,.182855,.1259,.100936,.031664,.018257,.00406,.002443,.101930915542135,.135445409204082,.104354466083908,.0547515817613308,.0319097785331853,.0117627601770857,.00715428446248791,.121799676883282,.100536384990278,.0790808764295355,.025251274752131,.0149597927132938,.00440130944555978,.000620497623938333
600,Experiment I,1,.396133021,.152902473,.105868832,.066732426,.032516073,.008377139,.007574689,.346684582,.043051096,.042635142,.010808658,.002301483,.00330403,0,.385675797,.116351542,.075030527,.025999183,.002536536,.004015357,0,.434330664,.201857644,.086342748,.048165023,.028179487,.009079727,.006086812,.416956022,.303049765,.08771082,.068017651,.021831895,.006963823,.002854975,.137538,.127526,.096066,.028948,.018067,.004079,.002447,.127194958089272,.137678502340477,.107020233664605,.0557081379830565,.0310782637046406,.0117670846093879,.0072006316735075,.152098740550947,.0970856200839577,.0750138882709791,.0240571499116327,.0148476033102083,.00448730576626365,.000658431022524817
605,Experiment I,1,.011806877,.148543486,.091951828,.061280425,.032060804,.008291675,.007547591,.398326853,.077237454,.043951164,.008090217,.002360196,.003369732,0,.327886777,.101469082,.081508439,.026811547,.002521866,.004041548,7.07E-017,.295299835,.196218934,.088746191,.046160534,.032088014,.009114087,.006074353,.345778467,.270359505,.08772612,.066728795,.023588398,.006865279,.002822084,.19456,.139437,.092769,.025552,.017932,.004088,.002413,.370070276200613,.146060996239795,.109994906812673,.0569125030667394,.0303844129597992,.0117646732100185,.00719916562079942,.247093596798759,.0921126218418773,.0751413928092197,.0230699502034712,.0147452698804874,.00457789233579781,.000700874521910303
610,Experiment I,1,.405181889,.145619344,.082572248,.056918344,.031271487,.008206902,.00755516,.378715528,.104652954,.04599812,.004493165,.002470027,.003447812,0,.295827049,.094744387,.084819632,.027473205,.002537905,.004113309,0,.158459081,.181415858,.090698912,.045318636,.037678467,.009147465,.006053528,.276898024,.157247869,.086793813,.066750059,.02573462,.006775593,.002826773,.292083,.149202,.093412,.021532,.017842,.004112,.002419,.424943250651509,.156300399382004,.115341619424691,.0580912981548345,.0299006096838851,.0117642130337692,.0072417864581977,.368384873029952,.0848577629949877,.0838894373647382,.0223098514736836,.0146676332469079,.00466715860639094,.000740013529174281
615,Experiment I,1,.391797404,.15073007,.075037819,.053689927,.030730494,.008126284,.007545748,.395597395,.121245338,.049174359,.000393289,.002640842,.003520296,0,.024187016,.096534744,.086417591,.028054341,.002557826,.004142801,1.06E-016,.280255119,.169709596,.090454092,.045208108,.045231955,.009181148,.006048198,.089057603,.118057915,.08646919,.06701961,.028300737,.006688048,.002792635,.356962,.164937,.097882,.018245,.017796,.004128,.002385,.462811125404396,.176851760163323,.124434440866117,.058639111398802,.0296166124573326,.0117422156864896,.00724065018108421,.392317308131211,.0745252576770451,.108243445825021,.0217141301882646,.0145955564849601,.00475733810810257,.000783758259970474
620,Experiment I,1,.437727909,.161502668,.068124156,.051402161,.030327138,.008044622,.007545293,.417606271,.137254186,.054156211,.007827054,.002849188,.003603327,0,.02503148,.106350837,.087374322,.028713152,.002600923,.004215795,7.07E-017,.036496132,.185892283,.090837237,.045454065,.053253415,.009208417,.00602267,.097850624,.117911879,.088527423,.06650143,.031204994,.006604037,.00280043,.3949,.195281,.100152,.016416,.017788,.004161,.002394,.473064705492327,.20569097049869,.133090373722087,.0584649684123284,.029553794975368,.0116952898302349,.00726520361718009,.341716708494163,.06266152917233,.153119632685581,.0212639332678885,.0145447365347698,.0048497461148112,.000823972837064194
625,Experiment I,1,.444592823,.177371394,.06308859,.049850715,.030168097,.007967027,.007553043,.454000992,.150244597,.060241006,.018666355,.003104969,.003682743,0,.026276414,.123448308,.087416768,.029543116,.002641067,.00424845,1.06E-016,.039812072,.23374523,.093462442,.046261937,.05836715,.009236524,.006024332,.206176671,.137387934,.091534376,.065454495,.034166194,.006524341,.002765179,.451072,.221267,.100321,.01567,.017819,.004187,.00236,.0171051798409991,.24105865227506,.134557606033793,.0578829351967069,.029762299874607,.0116239172607289,.00724800313853501,.370407153624955,.0640749775406669,.176270019851244,.0209525859576884,.0145021830637099,.00493954361826068,.000868877531679478
630,Experiment I,1,.446309251,.193347034,.059768746,.048650028,.030007253,.007888281,.007543568,.404096822,.156632467,.066737555,.032442078,.003388461,.003770785,0,.104609166,.138192285,.08643155,.030624026,.002699046,.004321711,7.07E-017,.436738227,.270006405,.095433239,.047614996,.057643515,.009257396,.005994482,.216861592,.17517997,.096299571,.064167621,.036929553,.00644386,.002775945,.477644,.231251,.100392,.015811,.017888,.004232,.00237,.463184869576756,.296278321221477,.140142072586108,.05654413898667,.0301468360299962,.0115489979250343,.00725054144492256,.416841128959496,.0857174240973113,.148247874150482,.0207783919525988,.0144792914559997,.00503412106264028,.000909996747653007
635,Experiment I,1,.445277229,.1993786,.056352656,.047997112,.030007227,.007817867,.007567822,.290218555,.151463802,.074458724,.042747128,.003705766,.003857465,0,.120104504,.163201228,.084890449,.032045273,.002750255,.004356692,1.06E-016,.425503753,.246975244,.09335028,.049584509,.051135947,.009279753,.006002929,.371007493,.197982916,.102809104,.062734275,.03910303,.006370494,.002739707,.00966,.239083,.102481,.0167,.017997,.004279,.002337,.489111592423195,.345504025416551,.155466755055923,.0538503600895081,.0305303238534921,.0114733204588309,.00722717112971431,.0362437822154385,.109141188295384,.114457181237225,.0206327532904666,.0144666712710872,.00512247096246051,.000955875369685704
640,Experiment I,1,.407596149,.189786386,.05223731,.047669061,.029886751,.007749244,.007548481,.300252407,.140765054,.082737428,.03981088,.004043703,.003950722,0,.007247108,.191268771,.085683452,.033480284,.002816163,.004428875,3.53E-017,.358448383,.195520468,.088223845,.051403996,.043025499,.009292665,.005969128,.420966705,.178995105,.107189682,.06157842,.04016753,.006292495,.002753315,.009595,.254187,.10595,.018388,.018146,.004352,.002349,.0252102966031797,.354593185215731,.161696917035893,.0509195095862585,.0307030853163815,.0114018345392696,.00721779959097609,.0565748455598164,.117797810365417,.100582725510333,.0204230202123477,.014470987145653,.00521977144811022,.00099768228985335
645,Experiment I,1,.38848468,.16994635,.049229023,.047765359,.029781936,.007690468,.007588417,.392691977,.15048683,.088750077,.026327619,.004404938,.004045085,0,.019026076,.186127047,.090152405,.034685364,.002875702,.004465449,7.07E-017,.313113923,.17128816,.084951419,.052132053,.035616484,.009308857,.005984103,.058913779,.14582427,.105825366,.060202946,.039893633,.006224531,.002716205,.481814,.260401,.104529,.020828,.018339,.004427,.002316,.451944734405193,.34420568888753,.154901813484937,.0485852050452282,.0309154470917074,.0113339230330686,.00719168180531664,.345522604879158,.114164000047988,.0943263006259382,.0201284566631245,.0144894325794296,.00530750216555378,.0010442986951181
650,Experiment I,1,.397362003,.154323057,.048675189,.048162248,.029430891,.007631213,.007558551,.440588162,.200426729,.093497874,.011754164,.00478292,.004143218,0,.221318557,.167345314,.094523895,.035706015,.002950998,.004536896,1.06E-016,.240213981,.178631115,.085381173,.052226877,.030046665,.009316249,.005946721,.052595522,.112728337,.103217786,.058143791,.038249693,.006148342,.002732538,.482868,.246345,.099772,.024004,.018577,.004519,.00233,.443272968042837,.313171338310754,.153969616146004,.0463967914509705,.0310707196324264,.0112695939730542,.00716957284893379,.335601541842534,.104440422992364,.0892134264074871,.0197283739021486,.0145230343845541,.0054085196400954,.00108652568585072
655,Experiment I,1,.150668262,.150813082,.051299907,.048882424,.028977234,.007579117,.007613162,.449965294,.325746966,.099516175,.001309414,.005172885,.00424199,0,.337633647,.178287078,.095086053,.036624483,.003022768,.004576525,3.53E-017,.204501597,.187416247,.086146614,.052085987,.025970824,.009329188,.005967926,.352435672,.079245745,.10447767,.056279412,.035677192,.006085062,.002694662,.010341,.229633,.095291,.027912,.018865,.004604,.002297,.451704508983884,.270886568610698,.158273185837636,.0441040777820131,.0313386122376404,.0112143604782289,.00714219146966604,.391410215401673,.0908256075831126,.083723307189257,.0192370479081239,.0145763768156101,.00549612453275778,.00113358885386724
660,Experiment I,1,.140999129,.154007331,.056275841,.050013859,.028608109,.007523395,.007572329,.431585979,.31469057,.101987785,.005626886,.005568763,.004334872,0,.306146012,.204696208,.093275693,.037232274,.003115521,.004648179,7.07E-017,.246315009,.173358258,.083719792,.051552252,.023043536,.009332864,.005927338,.373683248,.052617488,.107711041,.05507832,.03263491,.006010142,.002713608,.009773,.220492,.088707,.031661,.019208,.0047,.002312,.46560988488152,.25352214096765,.153922980358305,.0412320725825749,.0315470174482511,.0111647819276684,.00711187416258211,.358255294630875,.0863010182367851,.0771666219634041,.0187651197222672,.0146443217302038,.00560148667642911,.00117591371329932
665,Experiment I,1,.406497504,.16553628,.06163261,.05118877,.028325477,.007473636,.007640398,.386438667,.187171137,.098828848,.010472077,.005947106,.004424787,0,.186348006,.197790502,.09253174,.037523953,.003216687,.004691792,7.07E-017,.242117625,.149732789,.079590155,.050339491,.020918193,.009342931,.005954447,.372276256,.039163687,.113499589,.054152708,.029597817,.005950875,.002675063,.475015,.204491,.081789,.034348,.019616,.00479,.002281,.0511754637017227,.273052319930796,.148003745063081,.0382998625680621,.0318337595073499,.0111289023585946,.00708749258276603,.238750181353051,.0928587481467546,.0709094548025226,.0183694474059008,.0147397072452212,.00568916979657214,.00122307401775326
670,Experiment I,1,.423920356,.193321917,.066737714,.051509011,.02819946,.007418352,.007588406,.37086297,.179756798,.09610166,.013362492,.006305495,.004505145,0,.084659649,.166130339,.093634098,.037805742,.003341412,.004764054,7.07E-017,.140003873,.134392029,.077794408,.048451231,.019323851,.009342497,.005911037,.274505129,.048066886,.117712898,.052586743,.026833377,.005876679,.002696521,.443754,.175713,.076025,.036429,.020103,.004888,.002297,.0412003147148753,.327545759221186,.145442978540559,.036039291864028,.0320366210594912,.0110993990102744,.00705175200867867,.166883531195016,.0971996970261278,.0655968092841783,.0180580645375587,.0148515424574672,.0057992209226138,.00126511742946854
675,Experiment I,1,.426705415,.224263201,.070540566,.050806261,.027811327,.00736735,.007668489,.347470412,.229409285,.095623354,.014926316,.006630878,.004587516,0,.1375336,.150009393,.095415787,.038268598,.003464153,.004812269,7.07E-017,.12962093,.125835523,.078950462,.046092176,.018140963,.009348206,.005943696,.2514158,.066566716,.113299185,.050357454,.024468057,.005820694,.002657396,.385369,.149392,.071496,.038319,.020686,.004979,.002266,.0316824862930633,.325739546692724,.132562518606903,.0344480626990862,.0322466301845877,.0110878242798857,.00703224776836141,.253668284831056,.111217358841705,.0640512697138266,.017809498732999,.0150020120900968,.00588695755410357,.00131196450492956
