msec,Experiment,Exper,µVpostEEMD1T5squa,µVpostEEMD2T5squa,µVpostEEMD3T5squa,µVpostEEMD4T5squa,µVpostEEMD5T5squa,µVpostEEMD6T5squa,µVpostEEMD7T5squa,µVpostEEMD1combinexpT5SquareMask,µVpostEEMD2combinexpT5SquareMask,µVpostEEMD3combinexpT5SquareMask,µVpostEEMD4combinexpT5SquareMask,µVpostEEMD5combinexpT5SquareMask,µVpostEEMD6combinexpT5SquareMask,µVpostEEMD7combinexpT5SquareMask,µVpostEEMD1combinexpT5SquarePseudo,µVpostEEMD2combinexpT5SquarePseudo,µVpostEEMD3combinexpT5SquarePseudo,µVpostEEMD4combinexpT5SquarePseudo,µVpostEEMD5combinexpT5SquarePseudo,µVpostEEMD6combinexpT5SquarePseudo,µVpostEEMD7combinexpT5SquarePseudo,µVpostEEMD1T5diamo,µVpostEEMD2T5diamo,µVpostEEMD3T5diamo,µVpostEEMD4T5diamo,µVpostEEMD5T5diamo,µVpostEEMD6T5diamo,µVpostEEMD7T5diamo,µVpostEEMD1combinexpT5DiamondMask,µVpostEEMD2combinexpT5DiamondMask,µVpostEEMD3combinexpT5DiamondMask,µVpostEEMD4combinexpT5DiamondMask,µVpostEEMD5combinexpT5DiamondMask,µVpostEEMD6combinexpT5DiamondMask,µVpostEEMD7combinexpT5DiamondMask,µVpostEEMD1combinexpT5DiamondPseudo,µVpostEEMD2combinexpT5DiamondPseudo,µVpostEEMD3combinexpT5DiamondPseudo,µVpostEEMD4combinexpT5DiamondPseudo,µVpostEEMD5combinexpT5DiamondPseudo,µVpostEEMD6combinexpT5DiamondPseudo,µVpostEEMD7combinexpT5DiamondPseudo,µVpostEEMD1T5Mask,µVpostEEMD2T5Mask,µVpostEEMD3T5Mask,µVpostEEMD4T5Mask,µVpostEEMD5T5Mask,µVpostEEMD6T5Mask,µVpostEEMD7T5Mask,µVpostEEMD1T5Pseudomask,µVpostEEMD2T5Pseudomask,µVpostEEMD3T5Pseudomask,µVpostEEMD4T5Pseudomask,µVpostEEMD5T5Pseudomask,µVpostEEMD6T5Pseudomask,µVpostEEMD7T5Pseudomask
105,Experiment I,1,15.64182336,26.3248161,13.99044326,21.41521773,78.49132566,64.38301059,171.3987293,51.32110205,22.76624208,37.47421105,15.45839867,9.39284985,90.96176435,85.65308246,92.47504746,4.967631147,40.24315549,22.01001996,8.492714841,2.323848428,38.87105331,73.90853824,8.131525766,22.31112807,16.92276126,15.28083373,24.37867049,62.48976953,16.48873745,47.7459138,8.67558921,24.57246709,29.72568385,30.55847637,80.58158406,13.82659263,49.0778131,6.742713981,3.325185322,91.89578653,35.17579785,132.9931063,39.0322979299026,21.1765261700964,16.8995899636646,6.4470339786854,13.2793291502843,117.768958045398,160.398032850123,15.6344317354003,50.6511117797609,25.5944907960438,25.2499055461849,45.6277468681047,105.281562602948,70.379685978823
110,Experiment I,1,17.53831833,24.02385254,11.08648352,23.48745588,79.00352454,63.12535773,183.6320784,56.48826812,15.57802359,41.34719996,16.35716478,9.692649383,89.20017195,85.65308246,43.34647532,10.83381881,38.57522241,19.4961417,9.006128432,3.214793473,45.89105398,38.39885409,13.43460987,24.30423876,17.39127896,15.37181575,24.96138963,71.33366108,20.89355015,49.90456674,17.06650799,24.50350913,33.79726288,32.73996333,89.96932098,52.86619543,49.07752037,8.806264179,1.694130865,90.2507419,34.74848857,140.7446215,75.4667213847447,14.1685872555881,18.4867506594769,6.01376379731131,12.7790073155844,117.677114536693,164.191626079094,20.4830696995778,48.5366787423664,25.5161983560887,27.0511184823963,46.6084817771095,106.356803481863,69.7925451688318
115,Experiment I,1,29.06061375,20.87085376,9.099763137,22.89818109,77.47252713,61.21237011,162.9188689,109.2531617,10.40628588,39.5072778,15.3258835,9.182736155,91.66603268,85.65308246,3.273300349,15.64417517,39.69843891,17.01081566,9.597642257,4.237355121,36.58097874,20.85759241,19.66456319,25.11851238,18.37013389,16.25181179,24.34608419,57.41495943,30.64232784,58.24370471,25.17914844,24.12922317,37.2847715,35.29573666,73.9824289,39.39563461,57.12903906,11.24310278,1.498417918,87.63272235,31.97646654,120.6424238,98.3985627802498,13.057758365931,20.3673817911565,4.82045872952603,12.1620370473063,118.727420182826,158.898760637276,25.5634316617933,42.6839355629318,26.374941083415,29.4019805311241,47.5437318317328,101.298155960111,67.9701448048792
120,Experiment I,1,41.38658319,21.10226947,7.512248808,25.03709628,78.39494182,60.01988541,174.2666615,80.4402989,14.41198787,33.61305982,15.02602482,9.509816116,89.874996,85.65308246,36.55096457,21.63267348,42.66351835,14.75572255,10.13972738,4.961829561,42.78986831,52.35751744,24.92876775,26.95198499,18.990512,16.46094914,24.84342271,65.65405884,47.35680561,61.61353681,31.46261898,22.96937232,41.32497603,37.49600077,82.50666789,74.53081252,65.56698876,14.05984893,1.108809511,86.1035848,31.71056147,126.9720205,48.2417092717905,18.5110006738935,21.8410022264052,4.10129114139595,11.6765882792049,118.659032500016,162.45552755348,28.1840384712138,43.1951626685461,26.334223709081,31.2387775766766,48.4949596767381,102.080610473207,67.3735946310318
125,Experiment I,1,85.29164129,23.75613474,6.676186295,24.74625106,77.39112682,58.23995397,155.5924471,74.23903094,21.33310594,23.52674037,13.16266284,9.256735008,92.33387922,85.65308246,41.46871386,28.68199432,46.7910151,12.6866196,10.69565678,5.939031503,34.90531078,35.61615071,30.57600482,29.80126496,20.07039724,17.31296276,24.21735055,53.1442885,51.89458828,56.01425893,33.77577461,23.73282636,44.69138471,40.07363729,69.66123295,57.77087522,69.09236993,16.97595207,3.27046935,83.86287236,29.3057015,109.6423946,81.0099182630601,23.0146422787553,23.2703442952311,3.39792538863027,11.4579767136968,119.777937096379,157.571601590085,27.8622227341546,43.1919517029635,27.3505483275029,33.553047415635,49.4048113313658,97.8191773471005,65.8037163260273
130,Experiment I,1,91.77403005,27.7992803,9.729066054,26.9442124,78.54322848,57.10219825,166.1315012,25.75919315,21.59395759,14.28089013,11.85346205,9.56822929,90.55270477,85.65308246,59.237775,35.75954074,49.96211844,11.20628403,11.25778181,6.563186958,40.30149823,23.44493307,32.59985014,34.08206202,20.82033911,17.59129031,24.63383433,60.83582673,42.00419424,43.44769603,32.80553743,21.6794309,48.49423637,42.22284687,77.31712678,81.57579371,67.81726837,19.72976675,4.580642176,82.42513334,29.14104114,114.6141456,103.481709078353,28.563056200232,24.5919795952606,2.7266579897846,11.1050312308332,119.734776540592,160.919621768681,30.4862388911869,51.823918590847,27.4528574177334,35.4070198856681,50.3269276124984,98.3491006942138,65.1993194525163
135,Experiment I,1,44.64443377,32.87036623,12.386283,26.82809577,77.84188043,55.44130059,149.1804119,48.04777915,12.74259692,12.20402845,9.865888826,9.449432289,92.98098108,85.65308246,78.36984464,45.44355369,52.31584177,10.21848237,11.7803675,7.353539385,33.82604682,29.42205884,32.44922285,39.70252751,21.82579701,18.35946536,23.99248031,49.50963459,37.01826923,30.24464641,29.40788016,22.68159985,51.56091348,44.73700849,67.34030173,26.51167219,57.13977605,22.57084221,7.014692728,80.5189173,27.01251163,99.8064061,96.519413466399,38.477071847472,25.896301360712,3.31404867408531,11.3287295117966,120.914447934224,156.370912793138,39.5698675131683,62.5686110804448,28.4885652813721,37.6722744188107,51.2114767186763,94.7557437236908,63.8407849279793
140,Experiment I,1,37.5793542,36.69918712,16.85643281,29.03311074,79.05026294,54.35858708,158.9725963,28.1075049,18.61196164,17.13080764,8.272010186,9.694077933,91.23512765,85.65308246,96.31873447,53.43174217,53.46019288,10.12922188,12.35358867,7.916415298,38.4011462,27.51631753,32.26445379,44.54204498,22.52622461,18.66797798,24.33314837,56.70096063,33.79074508,27.80697133,26.63999403,20.26083378,55.01911964,46.80395539,74.13853407,58.48201559,42.74890726,25.42673807,8.352674935,79.16071912,26.8946115,103.4684426,88.2624546917749,48.5450834973243,27.2741854480728,3.62649947727122,11.1901804506667,120.897622937539,159.53247163899,49.5880013707674,64.2928184577964,28.8133358522755,39.5367010876343,52.1042846632735,95.0676394931188,63.2299731220896
145,Experiment I,1,26.25095964,35.88805791,20.80288032,28.97307877,78.47555798,52.81009802,143.4996573,64.47594814,30.32532337,21.17691251,7.556143096,9.626919226,93.62234859,85.65308246,61.84308767,59.50733775,53.97592923,10.64076628,12.84142895,8.498888613,33.33290357,27.72771468,31.81297227,48.61531315,23.39804646,19.31613964,23.67605289,46.3796136,52.92870743,26.86657029,27.94664413,20.74033438,57.67581802,49.2148239,66.71899926,22.59023457,28.77114458,28.6626869,10.90718247,77.56004768,24.96216133,91.01322213,121.074505878553,50.3438642778663,29.092891662008,4.87271558854132,11.7966146253676,122.130893335949,155.264436777792,55.6615291165465,58.1357761750209,29.7403551471357,41.7507146649519,52.9626568118178,92.0406647998859,62.0502137571803
150,Experiment I,1,31.14098391,32.41603636,24.85170482,31.1172016,79.62337764,51.78160285,152.5945258,49.85998963,33.18292169,22.19755552,7.277702382,9.801992581,91.92882937,85.65308246,51.76396622,65.59641293,53.43212468,11.69338565,13.40528466,9.021951566,37.08452321,30.99307961,28.61934813,51.18188172,24.09614442,19.61966081,23.9462801,53.11081372,64.20151242,21.77879764,33.95206311,18.4443262,60.68567828,51.18788691,72.70133247,51.74615723,23.24812887,32.34058648,11.98936093,76.27579351,24.83839674,93.40565631,115.199671948516,46.8513283479955,31.7287584824687,5.78011640219677,11.8929363330332,122.140878649657,158.257411614879,97.8344852489634,45.272930950222,30.3067296661185,43.6230994993266,53.8252482457026,92.1645141699098,61.4343081197802
155,Experiment I,1,68.35974358,30.4142843,29.20572705,31.03957833,79.07081874,50.33685752,138.405933,60.89203764,39.19858139,19.91047331,9.007284901,9.755538387,94.27328664,85.65308246,106.112275,66.32032543,51.90450593,12.91456274,13.82892951,9.403136583,33.41029214,41.47477526,22.15304633,54.19158384,24.88110641,20.11873456,23.27622723,43.64996003,64.39957672,18.14533703,42.86782563,17.80396489,62.79305802,53.48179929,67.48356936,23.97390269,29.32968684,36.43710588,14.29915361,74.94858921,23.01860231,83.19495071,57.8222652724633,48.7501796511308,35.3467296162676,6.84710904913547,12.7619523576504,123.42091459064,154.229085889842,65.5904925472367,40.7534533133633,31.0807844922327,45.7823191849067,54.656170272763,89.6225539897077,60.4071219804403
160,Experiment I,1,78.32277327,29.40871068,32.7539465,33.08322662,80.09910051,49.35914871,146.8427942,73.86035153,52.20630784,15.54552139,10.60607063,9.874356325,92.64545292,85.65308246,107.7455449,67.52812889,49.52874034,13.91424843,14.31445334,9.90414559,36.35368418,69.19711622,15.205337,57.00183364,25.63128623,20.37907637,23.48303896,49.95565169,87.53713596,20.45121537,52.06207858,15.82250924,65.14123055,55.36238446,72.72540997,50.10832602,35.29236784,40.98960134,14.76625189,73.70980837,22.82144669,84.3512055,57.7350632581699,55.3694431476858,39.2005205964247,7.90298620322677,13.0667738131808,123.457548522072,157.067957740306,52.191372538045,35.8469644542042,31.9735104384151,47.6487876142518,55.4873805441556,89.5847323033979,59.7873488193678
165,Experiment I,1,75.56251814,24.37194131,37.07220058,32.92997014,79.50926244,48.00923738,133.7828779,45.0764,62.0135831,8.904172088,12.96864744,9.838390865,94.95137974,85.65308246,64.34078918,64.8644321,46.77706051,14.6693741,14.61854089,10.11189771,34.02990043,76.94803064,11.27373738,60.39988384,26.3719014,20.70304326,22.80604359,41.23696553,108.2360486,28.30203752,59.18853238,13.61125809,66.44886653,57.53935763,69.33359198,38.94995371,41.44807951,45.38381712,16.50644435,72.60382712,21.0177456,76.31906853,39.0458263460838,55.4329695399104,42.808702553387,8.53024533905033,14.0714680047969,124.777581497555,153.248189426043,70.3244221296389,37.6663673313163,32.6865068088402,49.7530966665938,56.2894065305425,87.4618350434279,58.8913423766821
170,Experiment I,1,84.79932941,19.05871284,38.40493697,34.64401115,80.384502,47.07836049,141.593087,60.12633671,65.69508596,2.747175385,15.146907,9.920197686,93.39953379,85.65308246,60.70077399,56.72729562,43.70477447,14.97116428,15.0066733,10.61408814,36.20523111,20.58844131,9.403674663,64.12140122,27.20662599,20.90443946,22.95523707,47.14751781,87.13046031,33.92267943,63.33683013,12.31197473,67.98981947,59.33289708,73.93476877,50.49337395,43.10875683,49.54649377,16.4240144,71.39050153,20.68095875,76.26923159,62.6528844224422,43.715522596929,45.7606846668044,9.4357596925452,14.5285950977413,124.840003810381,155.944794352405,96.1841049091271,38.7430441027828,33.9764551271879,51.6356542309902,57.0879360223679,87.2858137125728,58.2688459286884
175,Experiment I,1,72.19885771,22.79483047,39.06250323,34.25138277,79.7217345,45.81500718,129.5365887,83.67207295,63.82414955,3.346521906,17.17157955,9.894204782,95.67342764,85.65308246,72.50999596,56.42545636,42.71575855,14.95457397,15.22983095,10.68407266,35.14914655,69.32557624,6.093679327,68.52475345,27.9338314,21.08285665,22.27351168,39.07284328,80.56435891,36.75231293,64.17619055,9.626460812,68.51607098,61.39695069,72.00623227,86.0082701,37.72428452,53.17816776,17.57422973,70.48390439,18.82294189,70.3789274,96.6683689421425,29.0797433008232,48.3091398273033,9.71603652648494,15.5620741560697,126.193070035242,152.30965332331,79.4861623011172,39.2826812718847,34.5385555889443,53.7190475959415,57.8595020802707,85.5279802582626,57.4863243339276
180,Experiment I,1,42.76742979,32.19515721,36.79549132,35.5689934,80.42374173,44.92721644,136.7471076,96.90107471,61.56442626,6.893654809,19.23275258,9.96047748,94.20647528,85.65308246,71.28129888,65.10568581,45.13726185,14.37588576,15.55692459,11.20677557,36.62206266,78.38183001,9.220019781,74.18224433,28.78876329,21.24821972,22.36510976,44.61520098,81.6857061,43.76760185,61.87165832,9.79136783,69.3122336,63.10906987,76.07696586,69.50836209,35.16458316,56.61025703,17.08796637,69.30259436,18.31046811,69.16045155,108.706857578848,18.4028252180865,50.8450877896359,10.5358588706194,16.1191049522906,126.279587054379,154.873749072008,99.1864209361392,38.7044871049587,35.7469859082133,55.6465447608234,58.6239150167155,85.2348792169759,56.8621771514581
185,Experiment I,1,13.12253011,37.60350779,34.37125233,35.10896163,79.66511922,43.74328996,125.5930799,83.19846242,61.63861753,7.870497736,20.46552357,9.928858284,96.45754448,85.65308246,72.49079059,65.0161445,48.86320067,13.43197765,15.74708652,11.17451439,36.71400905,16.67290296,21.47671616,80.15288488,29.35224321,21.3099736,21.67775468,37.10233892,85.5827409,53.88465819,56.70011615,8.442216462,69.13869016,65.06553886,75.28833425,68.91266881,44.13185474,60.88591685,17.64264865,68.58095858,16.36139734,65.38921006,202.972659907576,16.4985985428721,53.3118376741332,10.7258380126249,17.1140323942599,127.6582321744,151.404704339639,120.297859928853,34.9349058088457,36.44739215998,57.7427084094433,59.3632215629532,83.7975774569101,56.1783367083003
190,Experiment I,1,23.68192559,35.36595026,31.18935658,36.06099283,80.17926903,42.8949373,132.2265767,102.2346563,59.43334514,7.920435982,21.96450639,9.958525767,95.08443089,85.65308246,84.74637472,51.4964286,52.33559831,11.98445001,16.04860236,11.73347847,37.56978479,64.99224834,38.04087575,86.22585047,30.05516664,21.44520334,21.71066855,42.30057716,90.77280102,59.81028255,51.28187765,9.128464084,69.25269472,66.70149013,78.93702351,76.19004479,58.0208555,66.21300152,16.90134585,67.43279822,15.65980137,63.05995804,223.428135670128,22.8182925347088,55.8181773765896,11.5232637418559,17.7274709098111,127.766080024128,153.844403776142,111.085178543999,35.493752656092,38.2268754901177,59.7497778493807,60.0914006947472,83.4066139587447,55.5535482785222
195,Experiment I,1,34.75812511,35.80914913,28.00113566,35.56234523,79.30768818,41.78356399,121.89218,166.6461919,54.90108387,6.29860277,22.49691148,9.855616601,97.32101355,85.65308246,95.87375409,59.4959487,51.60475608,10.23540702,16.25259855,11.63543564,38.66379297,76.34351132,56.04000019,90.12453675,30.49688171,21.40718136,21.0184751,35.28017296,138.8746863,63.23199274,46.12197655,9.475565119,68.44776144,68.55596122,79.01680489,100.7640112,64.02437336,71.9179778,16.87869301,66.86784576,13.60358429,61.37823175,136.912592933531,28.744670809039,57.212053015567,11.8258890476996,18.6360915004922,129.161968511556,150.527017378098,92.3598018956153,36.8339855071475,40.0934917901554,61.9026718025765,60.7949705890555,82.2529783422973,54.9558775523536
200,Experiment I,1,76.06593749,46.67835409,28.12433749,35.94386099,79.61886251,40.97122126,127.9681949,169.1885541,49.94381139,4.470550911,23.51776078,9.808677585,96.04746306,85.65308246,107.1441302,87.01500671,45.32472253,8.012916422,16.56337043,12.24437085,38.99864658,127.0964399,71.91692628,92.09308659,31.1660885,21.5121747,20.99293753,40.15587326,146.1988257,72.28844609,41.12436705,9.540259661,67.91860341,70.12027633,82.34253856,131.0133099,65.20110018,77.57046814,16.05881034,65.73716476,12.71027746,58.03177764,163.392829224164,28.9265589482908,58.1118073866331,12.641133329865,19.2617051748501,129.286907397748,152.849124398848,94.0474973175339,35.9119149202956,42.6798507243236,64.0396470091826,61.4822024760845,81.7818472865067,54.3314015521124
205,Experiment I,1,181.5625482,60.68841691,30.34504374,35.57031371,78.61516796,39.92674154,118.3857554,150.2070584,42.70005264,2.777061392,23.67807644,9.568052873,98.27554379,85.65308246,160.5372835,90.67039365,37.76148976,5.363615396,16.81643852,12.11867288,40.93736324,127.5758241,83.1604554,91.86271096,31.64315314,21.3867436,20.29774383,33.56906048,79.09098583,83.66052997,36.96592531,10.51858438,66.51538766,71.87747724,83.07204058,105.1199914,67.27788364,82.7160217,15.55286046,65.27286914,10.54624082,58.37677154,258.389165760967,30.6457429378132,60.4846126717783,13.228496743588,20.0414156609042,130.690220814817,149.672099181816,83.9198926482528,37.6981687316621,45.5659546675996,66.2949411345335,62.1437796905668,80.8813822740464,53.8092296673753
210,Experiment I,1,223.8062963,74.32336367,35.06220776,35.51809484,78.69576095,39.14784152,123.921626,116.6560825,34.48744697,4.403058741,24.2025356,9.409895548,97.10697414,85.65308246,197.5976118,71.9053974,29.82241011,2.208779163,17.1601528,12.78824559,40.85144532,99.88034675,95.50713139,90.42778399,32.35204208,21.45690646,20.2141092,38.14158682,84.77433595,88.72510225,33.48170255,9.735135169,65.35164656,73.37153515,86.15975584,90.32043415,69.56786113,87.51737669,14.97236,64.10990605,9.467976359,54.15676327,265.004719044607,39.9625199825432,64.4123185703369,14.1125286378545,20.626903712526,130.825789349651,151.882372261399,62.8759173059728,43.0167115286629,47.8133549596584,68.5168917464287,62.7826581095166,80.3466010188138,53.1859701472915
215,Experiment I,1,175.0285761,85.97984083,39.9084296,35.55548971,77.50995926,38.16561056,115.0352152,128.0858822,26.33318716,8.880039511,24.19013137,8.978289741,99.33141268,85.65308246,148.6069326,63.87778343,25.14537061,1.462108716,17.50130074,12.67284542,43.48009667,85.59773048,107.1603768,87.28791049,32.94903619,21.25027606,19.51807962,31.93814399,77.64266415,89.06219128,31.35212983,10.5152915,63.37798297,75.03127428,87.36286948,132.4805083,74.21378142,92.47457311,14.34926359,63.67686728,7.223090754,56.40409151,187.103686418179,51.6170418040233,69.1653679973646,15.0299121865877,21.2277537159296,132.224104276739,148.836846750281,88.3110058494512,47.0409891167333,50.1356923945532,70.7227000811821,63.3931831442052,79.6742978517228,52.7301209362629
220,Experiment I,1,202.849041,86.84192812,41.85619522,35.45925504,77.26844345,37.41817093,120.0462461,189.676718,18.4415391,13.78448669,24.47425844,8.696010981,98.27012718,85.65308246,118.2381257,92.85975805,27.5782293,5.08935302,17.92017071,13.41030284,43.06877544,87.80995892,124.2442243,83.1411861,33.73030241,21.27435896,19.37654482,36.22466666,59.02508732,90.67151379,29.94796462,9.143800537,61.5988873,76.45207157,90.2796443,137.9322316,76.72308545,96.27260543,14.46769764,62.47757704,5.993536458,51.51089747,118.465581048541,60.1234985549581,72.9356484524453,15.900540031911,21.7162534025134,132.359913721448,150.940208135345,87.6624616516341,48.9293858588657,51.701635870409,72.8763337658228,63.9729672083701,79.0914162432637,52.1089376509426
225,Experiment I,1,197.5453981,85.53782369,41.60428929,36.59012745,75.80444865,36.49432378,111.8091422,140.2482978,12.63271391,18.68334546,24.82063365,8.047573414,100.4898916,85.65308246,81.45405835,129.6558385,33.32858564,8.818171226,18.39037792,13.34305701,46.24241058,76.40818946,142.2245937,78.73167754,34.49754471,20.98268695,18.68172003,30.36122788,81.53677334,93.10847098,28.90616446,9.292764102,59.08714386,78.01133214,91.81613882,141.1310027,75.78546958,98.15743425,14.23651059,62.07408209,3.839567174,55.45412648,98.6287234910367,70.8326106528591,75.6824418919915,17.0254523285806,22.1270349873954,133.735230409532,148.019226807859,99.9467581513295,50.2768366578065,53.7946755508934,74.9254480558539,64.5189470086375,78.6261532172773,51.7114612475091
230,Experiment I,1,89.61822748,94.97443184,38.85515478,37.29986681,75.17316472,35.77683209,116.3089318,118.5285987,8.032423269,23.48540376,25.12641064,7.681877989,99.53405413,85.65308246,49.39538249,134.4016789,39.7858365,12.36441051,18.91194594,14.14910305,45.59120758,93.11901252,143.0452458,75.01067362,35.39183782,20.93082695,18.48203056,34.37681089,69.62961746,95.27725746,27.47334363,7.737403587,56.73311283,79.35266545,94.61337034,194.0305575,79.86077935,98.1746987,15.36179395,60.87085633,2.75445463,50.13598183,89.9107383792579,77.0602282332245,77.8437866504294,17.9464788025109,22.5352468137369,133.853722480681,150.019930433018,19.5435854489672,52.3904222468679,55.4363280047428,76.9120854258157,65.0228659277573,78.0067162589707,51.0931742951464
235,Experiment I,1,64.00125292,101.4996424,36.42137691,39.84010738,73.40376839,34.90815523,108.6816908,156.8143148,5.363719993,27.85489557,25.939847,6.903069065,101.7460235,85.65308246,26.75479334,113.2722657,45.82060549,15.69545602,19.51312183,14.15579956,49.18223415,120.1050324,133.4273383,73.04735982,36.38710283,20.51818677,17.79044368,28.81611582,40.95585929,93.90111961,25.39015339,7.275521787,53.80307047,80.80603355,96.37196208,133.1576851,84.32269441,96.56266754,15.99027973,60.49539776,2.537552925,55.48664212,133.643907103767,76.3970772473035,79.4134184048498,19.3010827060705,22.8020400510375,135.184186795425,147.218040392744,151.538567756443,56.9753838219698,57.5186389129979,78.7033958038871,65.4832460678145,77.7265157320694,50.7471362758022
240,Experiment I,1,93.9001223,93.3236283,33.09201416,41.74319343,72.36633348,34.21950552,112.6824538,149.4702956,3.835801007,32.62459687,26.52291043,6.650222527,100.8937569,85.65308246,25.44940431,87.79336519,50.78370765,18.69577123,20.10774152,15.00792294,48.37182961,126.6701532,116.9218792,71.97458862,37.44085248,20.33230596,17.53227748,32.57412561,39.52572408,85.1831427,23.05753613,6.341834036,51.04322922,82.06121593,99.08918272,110.1092677,83.38550978,95.24058167,18.02787658,59.31036745,3.528964264,50.0131391,175.741923545322,81.0926934528468,81.3785914843793,20.3331038870963,23.1491080983309,135.272417273338,149.119808130665,149.697814024667,63.2064508352386,59.0555136464809,80.4100504072952,65.8948548801265,77.076423234443,50.1325301719458
245,Experiment I,1,57.76402145,87.08044443,29.43147663,45.44650393,70.29276242,33.40335279,105.6313923,137.5328933,3.171048258,37.47438766,27.83157365,6.028614074,103.0950937,85.65308246,35.87514482,73.09474494,55.51954436,21.51339693,20.79627191,15.10107199,52.27574807,211.9158102,95.55228398,71.93604014,38.65344122,19.77693644,16.84601324,27.28387426,58.2904375,80.53457835,20.9219125,5.588219491,47.9080678,83.40402795,100.9848541,109.5180734,80.19410962,94.90493597,19.48299319,58.95193161,5.942734119,56.42720372,157.647368390097,92.4502910482487,82.7868498370878,21.8414214185434,23.2979008403706,136.548330013128,146.432748104073,151.925058325362,72.6364335004914,60.3374745826436,81.8106226653419,66.2669153362464,76.9601298845521,49.8318440637626
250,Experiment I,1,50.78542772,95.19824068,26.63421384,48.33998295,68.8476847,32.74280379,109.1442568,139.0934307,4.340970763,42.93679177,28.83640884,6.265410495,102.344659,85.65308246,49.3732318,79.58838828,58.98379219,24.08319895,21.48395915,15.9848412,51.37773963,205.8108935,83.14368268,71.77421339,39.76805671,19.44843177,16.52866279,30.79568097,92.3936398,81.07713782,19.93540249,5.852300079,44.9606663,84.56905556,103.6532847,93.95556922,74.52700805,94.81809892,21.89826578,57.80014711,7.670587741,51.05370964,144.087506155409,95.4792593299427,84.0819534423548,22.9744485360872,23.5889838975274,136.605726182906,148.238881497331,207.30212407118,80.80020176485,60.6495197376447,83.0335943597938,66.5890939902309,76.2840946743688,49.2216713459227
255,Experiment I,1,47.47431918,103.5597653,24.63028185,52.5459964,66.48095768,31.97703156,102.6402353,112.201021,8.073351998,48.06481818,30.38866944,6.31579656,104.5327565,85.65308246,96.59544517,87.45637528,62.02052695,26.59701992,22.3146791,16.19307528,55.50758091,159.6061772,76.41810911,70.42759462,40.62873698,18.76736016,15.84946957,25.74773944,147.4352358,79.25515028,18.69532096,5.361070377,41.81649112,85.80983156,105.6221191,103.3626082,72.55736939,95.35943856,23.8947082,57.45219616,10.4809081,58.17577566,167.318629872313,89.4151510406145,85.1938840375225,24.5438230606066,23.6373017502818,137.824756302736,145.663339096188,199.8430150977,83.8023033342843,59.494888109873,83.8072044418371,66.8777234021343,76.3133377037166,48.9609642365819
260,Experiment I,1,47.8326491,98.77558819,24.8265246,55.98674445,64.63175418,31.34415436,105.675511,61.2005963,13.14413549,52.92769914,31.65216016,7.362427603,103.8824223,85.65308246,120.4773014,95.96235792,63.69083308,28.93813556,23.15204968,17.10069062,54.58216964,132.6231485,54.34770642,68.71490702,40.81952215,18.29810627,15.47175509,29.02330792,48.51986823,76.06996339,16.59911834,6.714930826,38.8326988,86.90979539,108.2665222,55.02995846,83.16430246,96.59014263,26.26470867,56.36102006,12.46660062,53.11356018,154.736417528684,86.5389824409425,86.4553518553368,25.7383663128966,23.8736178559861,137.853530372367,147.376811941004,207.078540163368,83.0258179977717,57.5136943824561,84.4075777793017,67.1297906213387,75.6158510707237,48.3559486755393
265,Experiment I,1,107.6927835,91.0607488,25.40579489,60.01075356,61.9861901,30.62700039,99.69294138,49.49649821,17.89686886,57.88121854,33.29429779,8.349429546,106.0548889,85.65308246,100.9899712,101.4397984,64.73109094,31.2630561,24.14969803,17.44388836,58.86663915,98.18021064,21.7476376,65.99868613,40.82349321,17.50679924,14.80137788,24.1940461,177.991827,70.05527055,13.21149302,6.98612061,35.81825631,88.08603397,110.2607383,72.96539107,94.88442234,98.48466249,28.41704571,56.03634699,15.45207872,60.6194456,111.836647932046,84.2917918336987,87.7599865072278,27.2798841797928,23.8350065872724,139.014563684406,144.910231962949,247.059975877243,82.1666194822035,54.5431917070254,84.5869516641954,67.3656419192902,75.7745325354618,48.1304523882028
270,Experiment I,1,102.5459532,85.20773411,27.0292067,63.42372731,59.73662091,30.02098109,102.2603631,48.38752176,24.29871811,63.1470672,35.00965744,10.09624645,105.5028902,85.65308246,90.52405763,101.6718247,64.8128481,33.44944915,25.16155135,18.37193181,57.9639946,71.6683131,40.30221712,59.55774847,40.46423483,16.89450575,14.36263117,27.24269724,262.0848584,68.80438285,8.784977428,8.759204061,32.91720903,89.15183309,112.8983912,88.33080166,113.12274,99.84586877,30.27532677,55.04363882,17.63447838,56.02096368,95.3074667831607,82.5720887171065,89.082606665743,28.4892497444087,24.0162012354009,139.017240927054,146.533767816894,247.794332908727,80.7481265856429,52.0142390952711,84.671782688502,67.579254972213,75.0598963602687,47.5312918662354
