msec,Experiment,Exper,HzpostEEMD1T5squa,HzpostEEMD2T5squa,HzpostEEMD3T5squa,HzpostEEMD4T5squa,HzpostEEMD5T5squa,HzpostEEMD6T5squa,HzpostEEMD7T5squa,HzpostEEMD1combinexpT5SquareMask,HzpostEEMD2combinexpT5SquareMask,HzpostEEMD3combinexpT5SquareMask,HzpostEEMD4combinexpT5SquareMask,HzpostEEMD5combinexpT5SquareMask,HzpostEEMD6combinexpT5SquareMask,HzpostEEMD7combinexpT5SquareMask,HzpostEEMD1combinexpT5SquarePseudo,HzpostEEMD2combinexpT5SquarePseudo,HzpostEEMD3combinexpT5SquarePseudo,HzpostEEMD4combinexpT5SquarePseudo,HzpostEEMD5combinexpT5SquarePseudo,HzpostEEMD6combinexpT5SquarePseudo,HzpostEEMD7combinexpT5SquarePseudo,HzpostEEMD1T5diamo,HzpostEEMD2T5diamo,HzpostEEMD3T5diamo,HzpostEEMD4T5diamo,HzpostEEMD5T5diamo,HzpostEEMD6T5diamo,HzpostEEMD7T5diamo,HzpostEEMD1combinexpT5DiamondMask,HzpostEEMD2combinexpT5DiamondMask,HzpostEEMD3combinexpT5DiamondMask,HzpostEEMD4combinexpT5DiamondMask,HzpostEEMD5combinexpT5DiamondMask,HzpostEEMD6combinexpT5DiamondMask,HzpostEEMD7combinexpT5DiamondMask,HzpostEEMD1combinexpT5DiamondPseudo,HzpostEEMD2combinexpT5DiamondPseudo,HzpostEEMD3combinexpT5DiamondPseudo,HzpostEEMD4combinexpT5DiamondPseudo,HzpostEEMD5combinexpT5DiamondPseudo,HzpostEEMD6combinexpT5DiamondPseudo,HzpostEEMD7combinexpT5DiamondPseudo,HzpostEEMD1T5Mask,HzpostEEMD2T5Mask,HzpostEEMD3T5Mask,HzpostEEMD4T5Mask,HzpostEEMD5T5Mask,HzpostEEMD6T5Mask,HzpostEEMD7T5Mask,HzpostEEMD1T5Pseudomask,HzpostEEMD2T5Pseudomask,HzpostEEMD3T5Pseudomask,HzpostEEMD4T5Pseudomask,HzpostEEMD5T5Pseudomask,HzpostEEMD6T5Pseudomask,HzpostEEMD7T5Pseudomask
195,Experiment I,1,.413439318,.230810203,.120318299,.031961268,.006121291,.004142014,.003436022,.3151009,.128864436,.068078395,.044660654,.004016302,.001022927,1.45E-018,.464264097,.287695148,.097807235,.03441505,.026482843,.013719953,.012866673,.444122686,.091883718,.048604335,.035506052,.015488686,.007657893,.000703902,.414832272,.180775474,.075462416,.066015362,.013833539,.001368895,.004413284,.374424053,.167775861,.049590018,.034111453,.012987284,.000540981,.01356546,.142964536462648,.168639716390062,.0951907038262698,.0420437113975082,.0186944968752096,.00431521718390573,.00272245853917037,.202452238143904,.171582659758734,.061574993651195,.011044983503235,.0108154209537968,.00353006009217265,.00309341648407859
200,Experiment I,1,.392064231,.21762955,.119040115,.035138694,.006566223,.004173872,.003690134,.326724138,.121988104,.127257965,.046558227,.005852285,.000698609,5.95E-018,.468128629,.227679647,.095250209,.037221693,.0270648,.014837429,.011379664,.417821457,.081837588,.050699627,.035785734,.01564432,.007967881,.000693833,.398589125,.181053251,.077837093,.055129784,.014240919,.001502302,.003197394,.27137726,.151259717,.05193201,.036103545,.013181578,.001568885,.013800727,.169673371746223,.17767081505523,.0907917043040405,.0427103609566321,.0182168328627844,.00429576069288782,.00285064863063634,.202528721679849,.185884909810287,.0623077655601923,.0113381456687394,.0108846219121886,.00336347040478395,.00300594985264152
205,Experiment I,1,.31282315,.184598879,.104223795,.03780783,.006939686,.004189832,.00362424,.291314694,.113510483,.196391878,.04774936,.007577708,.000964336,3.13E-018,.427749133,.199196906,.10659878,.049844655,.027559831,.014611198,.012320662,.425909666,.071233719,.052747012,.035878989,.015641471,.008050897,.000549599,.458585655,.187644211,.077644949,.054463247,.01455036,.001549591,.00351015,.262162492,.151001335,.053810697,.039247071,.013521535,.002309639,.014775969,.262581445369793,.20391482665216,.0862548577746134,.0424697321122687,.0177441834447974,.0043767451630097,.00280502596557997,.117646568735561,.195077690720411,.062376289834682,.0117123245998264,.0109644147210519,.00345882705682145,.00304184639484191
210,Experiment I,1,.33537833,.17512865,.093069688,.040180412,.007443936,.004223272,.003874765,.153759678,.105990042,.158447205,.050014208,.009791006,.000661165,1.34E-017,.398459535,.213632322,.130907941,.249243388,.028104163,.015724913,.010763981,.46535473,.067103646,.055636949,.036246527,.015933201,.008374015,.000519026,.405924035,.181597328,.073457377,.047180634,.01499547,.001660502,.002392196,.310682912,.154240891,.05618835,.042403323,.013634902,.005470978,.014346058,.273570327694286,.21241915363834,.0823066799069646,.0420455342798168,.0173978596055077,.00436206544483982,.00292379821105039,.0385917759372471,.182269310121469,.0599579415662617,.0121453187192994,.0110519676333844,.00329612674915739,.00295820588437362
215,Experiment I,1,.386035959,.186108653,.088055721,.041891573,.007862118,.004242322,.003810845,.112642902,.099646421,.093004786,.051588101,.012165966,.000898853,1.97E-018,.430879908,.241817081,.145325401,.25517896,.028610026,.015535316,.011699459,.482924719,.067789928,.058774581,.036580939,.016061144,.00847611,.000398415,.244515817,.165545135,.067872689,.051038635,.015343874,.001697158,.002698697,.283873536,.156717956,.060093053,.045049166,.013883405,.008516993,.015775912,.244568078115623,.184079916931693,.077748869481955,.0413745625134338,.0168713318851884,.00443933555545479,.00288104920545932,.447442124663036,.147867061107396,.0569145108660773,.0125324709065661,.0111492835970694,.00339967223136817,.00299488360827498
220,Experiment I,1,.357954972,.187987729,.082198892,.04214591,.008369232,.004277828,.004057418,.161955107,.093452287,.074806361,.053856257,.015204498,.000613038,1.65E-017,.440544304,.226847771,.127333832,.057051224,.029096713,.016629787,.01018543,.47079039,.079856973,.06230073,.037152432,.016515294,.008821081,.000352229,.198968422,.148825452,.062049625,.046979912,.015816477,.001787509,.001692071,.172719848,.151453991,.063898124,.048755003,.013906007,.022262995,.014601552,.248545938361926,.16032417792454,.0708922965724641,.0391755896042326,.0164294193963848,.0044280857276554,.00299151648996998,.425744989868852,.115805688397808,.0531167687057051,.0129549134074386,.0112522170855302,.00324415616150622,.00291472852086768
225,Experiment I,1,.309484527,.182169462,.077098565,.042888612,.008756846,.004300673,.003997042,.112582027,.094305106,.067723747,.056062337,.018571052,.000826844,3.67E-018,.460958279,.183649366,.090407757,.037804816,.029578195,.016507965,.011057119,.019435805,.098731655,.066733908,.037880715,.016807223,.008949263,.000253593,.272162795,.133476351,.056692737,.053155699,.016142971,.001812119,.0019805,.160488688,.14445932,.06664273,.04863468,.014098398,.042226909,.016372427,.342943544674078,.168090798689163,.0631813553664052,.0374122654220789,.0158157212626305,.00449858288863836,.00295164048547425,.0642066890160276,.095755832640816,.0504472319864218,.013346047537761,.011361531329188,.00335908713914843,.00295211656409409
230,Experiment I,1,.401248119,.187589646,.073090586,.04167655,.009243091,.004338947,.00423937,.11205427,.103174193,.065842596,.056897798,.023263631,.000558806,9.67E-017,.462973237,.144729017,.064089833,.032940161,.02992841,.017564266,.009648542,.087008664,.111162788,.073012017,.038886661,.017413542,.009324617,.000197691,.322315017,.121298235,.050358102,.050353805,.016572029,.00188012,.001086118,.274403992,.155547755,.068232139,.050243425,.014067069,.103658077,.014528232,.42715797320436,.183288248865903,.0560815553949995,.0347572578609208,.0154279500641096,.0044835617738446,.00305471979509276,.0442284479137893,.087389332244649,.0482763278412293,.0137804154818121,.011466967712762,.00321263964333823,.0028751639004014
235,Experiment I,1,.39112278,.195149607,.07551773,.04149878,.009621182,.00436658,.00418413,.185740699,.145230093,.064785215,.057578661,.02832138,.000752559,4.02E-017,.066227309,.108138591,.049520461,.029932835,.030183832,.01747108,.010424359,.22965855,.129119658,.08143351,.040348745,.017741525,.009487949,.000118383,.25895241,.107882362,.042264423,.058621635,.016889542,.001887857,.001352827,.414658255,.174612045,.068638524,.047413301,.014215141,.114829018,.016431126,.411023887242535,.180198248063067,.0500372161047446,.0331279794314255,.0149052290592755,.00453963672317241,.00301771421049118,.340282886622216,.0886832809974134,.0472865592226644,.0141885180989062,.0115631940437937,.00333705344038684,.00291319718925651
240,Experiment I,1,.292550081,.195000635,.079090281,.039727932,.010118302,.004408672,.00442197,.198698088,.214174738,.066574722,.056241886,.036031587,.000501423,3.72E-017,.006645002,.071298231,.040485073,.027215305,.030003741,.018302553,.00916072,.182308836,.158257135,.089282522,.042210224,.01830463,.009905746,5.84E-005,.246992574,.087973681,.032749137,.061814466,.017379644,.001929415,.000563677,.457063696,.178499412,.069849973,.046431712,.014135105,.055606731,.014148099,.380697138659462,.169317680198035,.0459007385618923,.0308368897566407,.0146211378223686,.00451634841627911,.00311416267300371,.393269602173693,.0961862698943614,.0466675998731133,.0146527017664772,.0116513261344626,.00319714141720761,.00283921067351889
245,Experiment I,1,.391532537,.199173192,.081300901,.038990931,.010516974,.004442597,.004373509,.191120743,.258169114,.069683776,.05522592,.041023827,.000677505,4.4E-018,.222150269,.054019949,.035486763,.025110192,.029634121,.018122322,.00983798,.277175158,.18643564,.095371266,.044931379,.018594423,.010117208,4.01E-006,.37885011,.078759807,.026113468,.066543651,.017861688,.001911145,.000806969,.450871289,.161277205,.072117331,.042963283,.014226672,.027427666,.015949249,.402987341711495,.159578269815999,.0423138280109035,.0294360112929591,.0141833162428099,.00455918912452829,.00308002525422134,.396374194513003,.109606382893732,.0465429566800046,.0150727425543531,.0117366621355808,.00332774620081868,.00287782915115582
250,Experiment I,1,.415021724,.199058455,.082010842,.03724238,.011055201,.004490283,.004606649,.214045624,.263976754,.073796109,.052828439,.047172653,.000442061,1.61E-017,.223011119,.069006071,.031712345,.023380971,.028994741,.01868208,.008734023,.375981861,.20373766,.098175906,.048162629,.019191113,.010591646,5.99E-005,.399428144,.082943959,.027714004,.075364877,.018641701,.00191479,.000111176,.433217347,.125182045,.073728003,.040661919,.014087406,.009961298,.013535289,.40076369245353,.141059698589301,.0391624178845747,.0276093052144965,.013975462790826,.00453103138192363,.00317046854290655,.332346195153193,.120484924178896,.0458980676214382,.0154402161586509,.0118087269681908,.00319312395747573,.00280661078858483
255,Experiment I,1,.046077085,.173003938,.0798378,.03616357,.011502984,.004533178,.004566674,.274918084,.241679871,.076319258,.050712027,.04475679,.000602385,4.02E-017,.30268714,.086094048,.028947946,.022205375,.028371685,.018484765,.009315703,.429873245,.21657353,.098257298,.051106606,.019549221,.010866053,.000106811,.289075602,.088064613,.031554732,.065475182,.019493451,.001867542,.000330447,.311979121,.096716198,.07473898,.038360575,.014110798,.005018232,.015058237,.350677366120689,.120529099570645,.0366586369631974,.0264026527419154,.0136038226500413,.00456423699280279,.00313919863937142,.320920034065889,.122660264546054,.0437261676909225,.0156525755888268,.0118751661792954,.00332828442669728,.00284575872390455
260,Experiment I,1,.069734406,.130617535,.078179602,.034747959,.01211242,.004590366,.004794918,.37173747,.210033104,.077201929,.047966509,.041389643,.000381456,1.01E-017,.314989826,.096627337,.02608292,.021267891,.027575028,.018778719,.008368208,.452953618,.287426266,.10161578,.05311136,.02025349,.011412142,.000148416,.058694845,.093527462,.031417077,.068559979,.020718247,.001854322,.00028608,.19136046,.092305057,.075720684,.036518207,.013924952,.00134399,.012788109,.329078266703517,.115364598405335,.0348767191669792,.0249396401978341,.0134495930459924,.00453339156755509,.00322415355354671,.309938041407595,.121608454893939,.0404738114769517,.0158310661631664,.0119412275219688,.00319853639413422,.00277714224683822
265,Experiment I,1,.292209934,.095810807,.073182755,.033412818,.012637046,.004649564,.004765236,.411294848,.193703017,.078511451,.045981836,.03441342,.000527659,1.27E-017,.278222187,.102494469,.022783162,.020580589,.026835192,.018558958,.008861464,.476362116,.387755401,.111592071,.055312482,.020729577,.011768548,.000184253,.080334133,.101752963,.02028187,.058341438,.022093136,.001807868,9.22E-005,.261583832,.094184768,.077190217,.035494852,.013899349,.000243201,.013953658,.361460870646812,.120791504433492,.0336988730950652,.0237953779103918,.0131279716929649,.00455897106492578,.00319575270488516,.272221978220334,.126401767364886,.0360330020704296,.0159559423015279,.0120146432344076,.00333714436626632,.00281676760820693
270,Experiment I,1,.355779532,.076375406,.069108122,.031926988,.013343792,.004726382,.004988395,.406912819,.202640461,.081634747,.044812621,.028380369,.000320154,5.07E-019,.235478502,.103187503,.01912103,.019998972,.026008978,.018613774,.00805892,.022158597,.350520813,.125488699,.057573306,.021564017,.012411143,.000203625,.306749421,.131197131,.037808344,.058509838,.023850738,.001795538,.000642189,.419586632,.104705991,.077943788,.034027406,.013705775,.0015992,.011999798,.365712747180504,.134085689083567,.0329568466656085,.0224889715207572,.0130085789063242,.00452661529715393,.00327564528039626,.240864647630552,.137531369670854,.0315256086593364,.0161235265676336,.0120940850091799,.00321208932026528,.0027506133482645
275,Experiment I,1,.383156772,.082504514,.0651926,.030441656,.013954789,.004802022,.004970935,.422479305,.216989664,.085701537,.044211454,.023972745,.000453669,1.91E-017,.23504833,.105873382,.016236123,.019568594,.025276699,.018410362,.008473216,.022153064,.301414679,.141440398,.059560699,.022124103,.012883375,.000230856,.051677213,.182553876,.085031921,.059071978,.025793728,.0017524,.000469988,.453043089,.120504743,.076467971,.032773256,.013678308,.002346285,.012809717,.300168432537291,.156726180025155,.0326121146679353,.0213937092281096,.0127220434095698,.00454587093296378,.00325011730570767,.244870795375892,.149272260081851,.0280269076755829,.0162774561731709,.0121844944568328,.0033532835398182,.00279066722947489
280,Experiment I,1,.326682678,.107978118,.061888456,.029511504,.01472073,.004875003,.005188811,.450796607,.213903657,.086818622,.044767904,.020062743,.000258589,1.02E-017,.144688899,.110716818,.014469668,.019208022,.024524874,.018286595,.007800808,.479697132,.316014037,.154871364,.060712347,.022902034,.013642535,.000206198,.038037246,.226576429,.033006372,.059654059,.028075433,.001740719,.000959829,.424382935,.130453256,.07476685,.030678866,.013509705,.003020722,.011229362,.24027296577646,.176280916315407,.0323886708831381,.0203918727560558,.0126201234037317,.00451270475257232,.00332529747445321,.288501622994296,.164776813821127,.0267832368219157,.0164978388292554,.0122831862155939,.00323284831559469,.00272685807851418
285,Experiment I,1,.34654346,.14480525,.061680696,.02868183,.015324713,.004940454,.005185659,.401133305,.195569332,.08623672,.045522025,.017834868,.000380681,5.65E-018,.105747851,.12417433,.014186185,.018939403,.023856593,.018116435,.008146378,.458842659,.276922262,.151966292,.062055345,.023319424,.014234755,.000224882,.015162344,.24280119,.032850157,.063747216,.030669368,.001701436,.000805271,.369069365,.143511924,.074492515,.029299852,.013471823,.003437683,.011727701,.257751652742058,.187443933634598,.0319899724943763,.0195636232098731,.0123527944150703,.00452653691568135,.00330264819494997,.330394093875019,.181825021218245,.0270494979700073,.0167225930190391,.0123944379324243,.0033759185554253,.00276729416686074
290,Experiment I,1,.052620526,.196385963,.063072173,.028443218,.016129354,.005007031,.00539803,.306263584,.170653756,.088923122,.04642219,.015558556,.000197109,1.65E-017,.251223546,.141167489,.015525687,.018718718,.023206298,.017867036,.007588772,.456555309,.248413162,.134137154,.064078284,.02421816,.015070239,.000131801,.017457101,.231768202,.053117698,.061691166,.033245185,.001692134,.001242617,.295131615,.155041938,.075531288,.027375523,.013319983,.003808692,.010507286,.33618286516273,.192729780162132,.031234179064751,.018877346973411,.012249041806237,.00449297821867579,.00337340176793933,.35287878824629,.189323249700844,.0292622592908675,.0170296714610678,.0125152290192131,.00326009163384159,.00270573237806597
295,Experiment I,1,.056750426,.224597132,.067155077,.028168037,.016908718,.005073601,.005411453,.279703784,.15069139,.094612589,.046413889,.014393845,.000308909,2.67E-017,.348885555,.152029938,.017610287,.018555642,.022625826,.017729299,.007875746,.475407167,.261160876,.120689493,.065713892,.025163069,.015749672,.000149699,.261039331,.207430389,.065198579,.063467422,.035878712,.001658127,.00110329,.229724561,.15957093,.07821446,.025972646,.013281412,.004026602,.010760099,.415854242623722,.188424471254282,.0304299129340832,.0182588048176186,.0119802621833076,.00450202408430912,.00335363845239038,.393604609474916,.191610241601782,.0330614432369971,.017358528689442,.0126496361859093,.00340443247500447,.00274650645620135
