msec,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD6OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
65,1,106.1155229,25.39651584,54.56997848,145.4504629,7.649743,40.63991153,386.0450771,17.74021329,28.85109328,14.52142755,195.592441,16.53246154,43.65175736,261.6673378,82.89714358,27.25085748,51.55478492,13.95943952,90.96305303,117.1823,5.665987,21.33241,55.6129042216411,50.8582298753924,17.5470562260575,118.786930187503,106.87542838638,21.6557411525322,35.3796481552082,36.0197508149004,94.4891126156356,88.8385444860232
70,1,85.13854328,34.45870024,59.1177647,61.36241811,22.82284237,36.3971323,363.0655088,93.66819209,35.13484938,13.49955584,178.0247821,28.7072078,51.5850359,275.529969,54.9613953,17.8944933,43.49931322,13.06144686,90.07593379,92.94102,10.30073,24.5502,65.9037411077294,49.8117914571702,13.1782767446857,116.636666776612,8.46854632125747,7.66375313158462,34.4631470449515,38.4719195491108,94.9403040049183,88.8649173006082
75,1,78.48552182,44.59075869,62.94494756,18.31201041,42.21455181,27.83436982,373.9517318,20.93061722,39.76823876,15.08714356,201.74876,58.8743786,69.16167023,235.0606525,88.93973454,2.892493461,34.40252526,11.10873402,88.15932759,74.76908,13.0917,27.78244,50.0864664054833,14.8868591747419,9.783975704395,111.224729477979,101.166648518374,13.1400153701769,29.3933524858762,38.9311154100854,93.7283463154465,88.9090399342017
80,1,99.38882398,53.18129085,65.17487155,60.64487359,37.82634242,22.44300203,351.5089737,59.93976939,35.7209185,15.38215098,183.0716554,74.33995226,81.70212566,245.6945268,169.5123107,20.66308956,20.36991359,9.361043537,87.49335671,46.45962,5.320634,28.22648,33.2285140363656,24.3114403556294,7.93828627854988,109.351561340952,134.462476565457,23.9853645100503,25.5840765866622,40.8051393778721,94.0881968115326,88.9174329608399
85,1,83.71878502,61.18827215,66.643183,130.8147149,48.80903333,15.80221977,358.6158444,32.93366072,37.98312429,18.53455227,209.6914901,112.8021052,81.62625882,213.3097442,150.5696145,44.90072182,12.89814412,7.293613236,85.88306868,119.9134,8.143445,29.74405,47.9308774953158,42.7640459709594,5.67089185429946,104.635472822989,145.400485383091,27.3220112469984,20.6631538185301,40.5324179085058,93.105528251077,88.9353632726048
90,1,98.21062975,70.32911544,65.78864941,72.23660108,44.36700177,14.50082757,336.3901775,112.8048553,35.99461303,20.01679451,191.0365282,135.8877791,68.68203879,221.0121389,100.166346,48.80679472,13.75873169,5.520554936,85.33124683,147.6863,7.680385,28.15077,13.3240243080842,43.5052263894076,6.94125352392743,102.970380738117,23.9155589010051,29.9852251233636,15.2305066959711,41.4360506118109,93.3948306427649,88.9258093630973
95,1,131.5956503,79.81220971,62.97629244,60.66220917,38.11796656,14.06005374,340.337133,69.29511939,31.39978458,22.7418197,218.4675766,94.46591936,64.03832727,195.4048369,59.86312724,45.91021509,24.67040106,4.94598261,83.90719963,121.1364,14.21237,27.35728,41.1447791350968,28.9085015477365,7.68023055668193,98.8027938419228,148.903312110341,26.3340574669126,14.3622318186778,40.318905998648,92.5889869624818,88.9193877804954
100,1,112.7407302,90.17955924,57.46050499,24.39414018,58.26040426,17.80637047,318.1706364,117.51808,31.37443266,24.57296259,200.4401373,64.35092667,77.77581701,200.416042,38.95297306,48.79077283,31.29488599,5.411343765,83.39561179,70.96154,14.40216,26.29284,38.9197553424842,6.25540009029924,9.34055640003826,97.2945336944601,31.5320079437545,22.4738709355951,13.1443384015478,40.3199463918188,92.82247456429,88.8920143855287
105,1,132.6627055,102.0569625,49.99706175,50.57142776,77.5701942,19.75051273,319.4619263,53.38633616,25.22978923,25.80316592,227.5822392,47.73152438,88.26279324,180.6710636,30.48318354,57.81493712,38.0007952,7.670238538,82.07221361,113.9006,15.80117,25.33251,27.7213864573732,13.505264162746,11.9494240783399,93.56934684528,136.78341753276,24.2435139957458,14.9066758394506,38.6336062179514,92.1569692305198,88.8626802942424
110,1,127.6252433,112.9366093,40.22537723,31.54016186,73.76386448,22.80560207,297.3118991,74.04086431,18.75518158,26.76172734,210.4845222,50.61003187,81.90590551,183.206236,53.18471994,75.85855983,39.23531705,10.06926961,81.54631811,134.4389,23.44106,25.36883,60.8037205477281,22.3407329671143,13.3109929935023,92.1826520152404,121.936495128836,35.4324709396412,16.9163698833454,37.9169373958096,92.3454270783806,88.8176787374336
115,1,139.0728278,123.447306,29.2966162,44.47173394,80.19745619,23.609636,296.4250093,106.859033,19.35731973,25.68208735,236.7821322,58.08664081,69.99660279,168.6382437,69.04472516,86.16098338,41.45619771,12.99317545,80.25840322,103.4144,33.6989,23.07154,20.1126518118511,23.3144508337351,16.2651876503516,88.8268485375486,84.4648258781963,53.2385989438217,17.6462557789251,36.0034073812582,91.7938803152099,88.7666071262453
120,1,256.8867918,131.7248077,21.37070677,79.4227802,76.18370016,25.70335146,274.4075757,204.1403685,19.19032909,25.62767575,220.748062,71.83499791,57.88722462,168.9041107,105.1270544,79.51098418,39.16390035,15.91201197,79.67327913,78.56798,44.83302,21.38992,34.8591746936007,22.2737595759987,17.2745009364798,87.5412068875013,49.9495405845629,66.5683903276879,19.5983326224001,34.9197713557725,91.9454225208539,88.7042122890141
125,1,186.7620065,138.3858774,21.86099771,130.0592329,75.37986592,26.62716957,271.9868207,101.3030973,18.16297809,23.84162644,245.9410419,125.4639553,52.31605673,158.9554846,142.8439878,72.26961416,38.0091475,18.81161468,78.36570858,50.15665,55.15546,19.8248,47.190858308497,20.1705368767901,19.6621427326996,84.5033915173062,67.3949198778929,65.7390081581344,18.4687362197246,33.325668364177,91.4881514216139,88.6323957100417
130,1,173.5297233,151.4045847,29.77017192,92.86181422,80.85404335,29.63273114,250.610423,147.9083942,20.76167012,23.13908043,231.0128587,120.9769256,51.06813144,157.167818,122.9393806,76.01769209,33.40157629,21.77444086,77.67807583,58.99348,55.87117,18.19923,45.1750277059311,16.1920543501609,21.9596939273166,83.3052553478183,27.091294599508,60.6336167371353,18.9354257736444,32.2752288484582,91.6090298888809,88.5528723091039
135,1,314.758719,166.9747048,39.22190011,73.3557913,74.23889517,31.56989228,247.4688981,203.2011722,15.24624451,21.54065726,255.0001535,65.36465743,46.05116837,151.3461728,55.30936224,80.63179604,29.52008206,24.31587806,76.29257602,77.33359,51.77325,17.94584,27.8909410341275,15.8453703117858,24.2191494453807,80.5445124058557,55.5213667808693,62.673202951038,16.8682399759301,31.3908900705674,91.2309628805357,88.4611725229883
140,1,246.9660324,172.875148,47.99310521,129.5446775,78.82296521,34.92044746,227.0322885,154.6810781,9.236604125,19.47030188,241.1709239,47.74387563,31.07391062,147.7418135,105.4184533,84.05648803,24.95413658,26.76007767,75.44728354,93.55636,54.66117,17.77798,51.1403712936568,23.0068839751588,28.4440481107762,79.4184037240442,92.7507658118264,72.0086637370091,15.9311208881836,30.6322788751465,91.326099090498,88.3648056912439
145,1,203.5914288,165.9552301,55.19624603,157.0965794,74.41064139,36.45188426,223.6260328,82.63618993,13.47404404,17.9206387,263.9364626,43.96925695,19.00331445,145.579429,131.3647698,78.78157379,21.68458861,28.3694307,73.93037762,116.5663,54.962,18.7871,93.3907440568449,30.9673086543593,32.0261888210268,76.8961478592859,104.792080949625,82.0756915754467,15.3932242706796,30.5786765312662,91.0154448581522,88.2539876108785
150,1,150.0427645,150.5287298,58.90208956,145.0912828,73.69944324,37.83449182,204.4773812,140.9011579,27.26027251,15.57586532,251.1736007,28.50803717,19.91262035,140.4208757,91.65859657,69.97136931,23.80181803,29.95988437,72.90048755,117.112,48.73206,21.04309,77.2023833661737,36.718317222581,36.7738306969855,75.8249429662322,75.8318088603937,92.1926846116135,15.6263071355156,30.1673700054643,91.0887910841597,88.1410763624077
155,1,83.68351261,132.0987153,57.56656317,103.7117565,75.55822252,35.55779159,201.5392165,194.9888169,35.3577295,14.5243526,272.7457967,37.8362407,21.14567508,141.451823,64.82883438,68.57825642,27.89027679,30.78363365,71.23426498,95.72604,43.23625,22.27081,60.8595151435277,38.6260286357779,40.4658838957775,73.5076643842851,88.2941099267666,99.2797658499264,20.0218202787362,30.7849539177576,90.8361582410994,88.0118312002286
160,1,193.0398138,114.4405146,50.72121994,101.8990844,66.1353485,32.06886615,184.4422425,157.1948074,41.26915914,12.80665021,261.0041035,67.44896712,17.44162136,135.0244544,49.00011526,60.34662063,36.1259419,31.6887575,70.01540807,41.33775,38.95097,23.68618,66.7582265549046,51.0281288442941,44.3661654501365,72.4772974475666,91.1984050351345,96.8460797452949,25.0155826411401,30.7243420948525,90.8909500355287,87.8826838731479
165,1,252.5507806,101.7319279,39.94989593,161.5840525,66.90567885,25.34063624,183.1835912,116.218937,39.99267678,11.34061928,281.4335061,81.21916189,18.14958206,138.7768057,68.19553588,55.01752499,44.11315545,31.95097681,68.19771866,48.24805,38.42608,28.20401,50.5133276575547,73.2491062406329,49.4021218940615,70.338106624006,96.4831478239447,87.6991359062123,31.2588696636516,31.6472764704037,90.6887472464423,87.7356454542194
170,1,142.9972782,94.23453649,32.05740196,80.20933648,65.86586241,17.44172341,169.7297513,109.2137101,39.08596455,9.939823698,270.6623554,79.69503787,30.89917579,131.3796372,71.77375462,43.86793614,52.98125815,32.28707932,66.79713041,62.08721,36.81645,35.98883,81.9332450863714,86.8082376146431,53.0787572352764,69.3370921566094,154.704904342646,80.4489644528602,37.2937961802281,31.9754550864279,90.7276846452498,87.5905765376907
175,1,120.5387279,77.99275721,39.27188289,78.71706308,61.77701739,11.30259375,172.3657607,90.92967904,53.66731755,7.930347292,290.0091497,89.26289782,45.35619062,137.3798132,123.6767927,45.16754771,61.65702533,32.12575511,64.83730601,68.3041,42.92749,45.92598,109.284904524173,95.9665541278605,56.9790243393092,67.3523384024587,188.911689775997,78.3467004882925,41.6837957844996,33.0979127770944,90.5697015596136,87.4263331456223
180,1,69.8926991,50.11839374,57.40318217,50.77707226,66.84936166,14.05604829,164.737189,3.402109189,71.34998555,6.606378891,280.1562067,115.5305688,60.09626738,129.3120661,108.6402218,53.72204378,69.13540487,31.98133359,63.27309919,48.17307,63.33678,57.18476,207.384551820912,113.562237661633,59.4285186526909,66.3693393366191,174.962402260451,81.3259494414973,47.6163396485205,33.8710914360132,90.5950825270958,87.2656610933054
185,1,60.11610387,45.63255477,76.33199786,78.68758585,72.22346575,25.12266155,172.3926806,71.74753988,81.66250024,4.379920109,298.4826185,156.1194909,78.4985923,137.0971769,63.48464563,59.65849824,76.32874347,31.72740516,61.19432511,68.56133,84.92753,67.11346,178.378945757947,135.743649007873,62.9624037935003,64.5180223518026,177.22964181885,78.3757415324797,51.9389910041977,34.968561810914,90.4761911094776,87.0847643134129
190,1,35.67276007,57.24163357,86.32446112,88.49594177,76.87073435,37.65677725,170.2981941,109.5402364,91.32404363,2.227306505,289.4949026,171.0100726,88.65441653,128.6438598,53.70751587,60.78035564,80.83282713,31.63096433,59.50624605,103.9513,99.6865,73.25391,161.241874322643,154.467991988247,66.4123648115208,63.5437325192261,172.153134805098,68.4724100533286,57.597930237183,35.9075014993386,90.490012548761,86.9088100717834
195,1,83.79538136,56.74690018,84.79716856,136.2814759,90.53606073,49.17337289,181.3968914,76.32618623,105.5073815,1.658630104,306.8619403,175.1664733,94.40947939,137.7771199,38.39935241,58.12426356,85.85368711,31.7764246,57.36795328,161.0843,120.0042,75.16464,261.768887144438,174.183228930667,69.6675062462783,61.8080647680064,198.896405809157,66.2999364252023,62.7360093423427,36.6189581727513,90.4059511476276,86.7117815658437
200,1,79.63857161,62.00238922,77.78679825,214.7747902,102.830028,57.38705345,182.2882167,95.1938476,125.7824434,5.114543014,298.6900202,225.4506464,101.0781338,129.1966922,58.75922751,58.52468339,88.45532678,32.09917487,55.63233979,268.8905,144.8638,76.19583,186.71563208709,194.560269913345,72.2830483398316,60.8348894096728,251.239702772984,66.9046186358998,67.3520052016374,37.2308407123116,90.4099879147946,86.5208676288656
205,1,137.374079,89.16963223,70.09128904,241.2935381,115.0217588,60.19028573,194.3331003,99.5897817,148.3002759,9.016812083,315.1580662,296.8069507,105.2769082,139.2814226,90.69318435,58.83348418,91.13585519,32.93774005,53.50054775,311.0517,156.216,77.45755,188.889127007033,214.337552203174,72.9692161851664,59.1995501194563,174.426490951522,68.8298015861526,72.9904343823401,37.2219894443513,90.3572042590815,86.3082044542525
210,1,144.1378722,111.8426074,65.33434042,245.8143255,134.9397813,60.42145039,195.8357855,144.5105067,167.2923073,13.34457152,307.7561589,300.3123759,111.9717979,130.7975164,194.0647518,58.62494457,89.721948,33.96467147,51.76522689,220.1469,155.5592,80.30354,268.653262454669,229.384262396356,74.0928976410275,58.222699299768,145.758668129185,78.4529751423328,78.4847735088469,37.5260954957544,90.3530738515181,86.102654311756
215,1,185.8097512,116.2123055,68.23935114,156.7654034,145.7417731,57.96764965,206.8942784,246.7978733,180.7156206,16.642839,323.3827636,224.0156364,127.9372667,141.486807,251.0535362,65.66719365,87.07219491,35.65877641,49.67189319,115.6246,153.5327,84.69731,132.103342162212,230.204491047518,73.5257220039404,56.6797970267381,216.941875335604,86.2640558895761,86.0072998944052,37.2126734618166,90.3286123695355,85.8748331970051
220,1,177.3207036,112.3696879,75.95606667,109.404379,135.1757876,55.79238249,206.6996576,265.3817695,185.1455,20.5639028,316.7083974,180.7255025,152.9328788,133.2845323,169.9089993,80.13415529,83.67887245,37.40486657,47.96318968,149.1894,145.2009,89.39964,29.3621729071387,226.200315376203,73.3924037221979,55.7073442172134,79.7765478120124,95.9744516990101,93.1133680702746,37.469315924181,90.3178321921954,85.654971082388
225,1,166.0458032,113.7894778,79.61975237,125.6304678,123.5062621,55.99644857,214.4079319,173.802754,180.3851037,24.40579284,331.5478107,190.5097808,170.7419525,144.2855744,172.0501939,91.44183773,79.89099428,39.59724282,45.92813525,134.1965,130.6429,94.05279,81.6162209263713,221.26335669745,72.0630550738222,54.2614124577325,85.4252303660047,106.0031298737,101.778720431943,37.1867900161461,90.3192306225097,85.4124519426754
230,1,133.3429148,111.9958562,76.48914117,101.9956709,127.6010638,60.67914154,210.6211617,135.9635953,181.2155557,28.93258738,325.5617685,189.4815058,173.7650727,136.5117632,207.0863407,94.90151444,78.1477477,41.77012872,44.26401607,61.31939,117.3262,97.5369,104.845436368776,216.430950515381,71.0085326396128,53.3062176056665,35.2808716448654,112.195530931355,109.940860971397,37.5425094149061,90.3030782218215,85.1786028122364
235,1,108.6028859,99.33207512,68.54121555,205.5743767,133.8413576,71.08877525,214.1556399,100.6003193,187.2118656,34.77266972,339.6649026,176.3607331,160.5475964,147.5854131,192.3196351,95.76230102,77.30161645,44.31836598,42.30090807,86.12045,117.5267,101.2112,95.5602139229909,220.742874747912,69.9487775112997,51.9620881100861,185.716570120367,128.28085899623,118.011061637038,37.5041149362216,90.3279278607989,84.9218317040271
240,1,116.5017438,91.21825077,53.90174856,148.6802087,134.6347907,83.09509148,206.582771,58.47004077,187.4838466,41.70410248,334.3311617,136.9250751,149.1598812,140.3515878,185.3541122,97.3321557,79.18423271,46.87816451,40.69423009,88.44229,127.9325,104.7952,181.691442716105,224.073800650882,66.9001162768574,51.0379870596033,128.380025508736,146.877344453913,124.787369176092,37.9540752856404,90.3072986304636,84.6743213991374
245,1,147.2360482,93.47699887,35.40023575,162.4202489,134.0685532,96.92757838,205.9022446,58.8133197,179.7957119,50.19600812,347.7458438,170.3111762,171.6483408,151.3085249,132.3579991,104.7413739,81.24795191,49.63221234,38.8122653,122.0281,130.1387,108.5324,244.748196802795,208.448959903469,63.6997062582548,49.8019648963269,188.221676787519,157.362501606968,130.343318387738,38.1520076478115,90.3534687628552,84.4037330569367
250,1,167.7718797,99.13303041,25.63218006,289.7669164,124.3611948,112.1385159,194.6453887,98.94661911,166.602544,58.38915407,343.0316567,275.9002484,199.8025322,144.6953345,127.4592877,116.54927,85.02196954,52.352906,37.2714406,185.5098,118.8742,110.5075,421.076166673904,182.392801315979,59.0553824362928,48.9239064685474,242.500205384327,167.643085108594,135.56565738992,38.6508757916742,90.3292092338267,84.1428886138595
255,1,163.5967373,118.9286476,29.74849928,311.6208348,118.6359535,126.9834056,189.7947948,153.9377145,154.5668178,67.8239781,355.8035033,274.2700778,215.8097299,155.3902992,146.0466556,128.7994912,89.05620176,54.89090099,35.47724935,200.3758,103.6011,111.6285,184.848240631264,158.313980719864,55.1689154689311,47.8055399824558,196.549179975834,178.537522300339,139.072593549801,39.2473342275544,90.3945212715345,83.858908673635
260,1,160.0316607,150.5976886,36.08905415,231.8156968,119.2662477,140.2879322,175.3453394,145.6274776,142.8464116,77.49839043,351.6804728,166.8597652,213.042138,149.4524319,33.40333949,142.4944762,92.29751986,57.03390239,34.01043869,178.8617,94.02436,111.5691,323.970509744662,136.881863292559,52.2143627230123,46.9924359715266,215.975289569014,184.186553026913,143.06683525427,40.0018359487135,90.3664938643352,83.5850587557258
265,1,171.0169625,171.313158,37.44177212,219.9415586,120.231157,148.2646836,166.9024679,278.930969,132.3997431,85.75079696,363.8537295,138.3223581,194.5782344,159.7777623,93.62591952,149.7781834,93.81239212,58.69738302,32.30675274,179.224,87.2084,109.5591,448.483978913278,121.989714662479,50.3693069636184,46.003882250782,192.212747434677,184.713848595108,145.898487599769,41.0455295542331,90.4480388526403,83.2881057430164
270,1,199.3915779,186.0793813,30.54196268,287.1377606,128.0631252,152.6757859,149.8306511,299.6375417,125.9358514,93.71453736,360.2958305,125.3776705,184.9551861,154.548689,48.30526658,150.6641531,91.65226316,60.27842725,30.91293077,239.3586,79.99417,107.5997,196.778789587937,113.555541052317,49.4364318764693,45.2760677096902,226.724547606365,180.460124888796,149.556620603486,42.0161230061872,90.4156667768054,83.0015811773967
275,1,154.3643496,205.57,18.07607815,200.2199598,142.6113609,152.5512229,138.033543,213.5810447,108.2603148,101.5450544,371.9108553,122.2549002,185.5454377,164.4279785,127.9610558,160.1432876,88.33330537,61.53815559,29.29785961,329.8112,74.93281,105.9864,151.259504886376,114.861617263167,47.1119809768391,44.4322048032833,203.621795116818,179.564225102605,152.078877183286,43.3557859397975,90.5107311023954,82.6920683194669
280,1,156.5389928,211.4502405,5.448010285,162.5862561,153.2814218,151.7688658,118.6596353,127.4740764,75.92737124,110.33624,368.8933402,181.8686079,180.0990201,159.9241831,261.5396179,181.6626014,82.23463081,62.8820351,27.97770932,332.8985,73.52163,104.9773,91.4848966177232,113.528037672573,44.0273502214737,43.8131293721187,129.913359819559,178.561333573149,155.180217537074,44.4349776769546,90.4734779682325,82.3932027257958
285,1,243.7274152,207.8001105,11.2417996,157.1400346,163.0290708,150.0375756,103.7321628,91.26742546,52.90014445,118.7570533,379.9874576,187.4913803,171.3388675,169.3065214,231.8288431,207.882658,76.28148466,63.97927536,26.45132668,223.7407,72.36364,103.0911,159.728817175737,87.8538547490921,38.3450675781713,43.1343052808507,66.6900958808189,165.930773722884,157.234605817578,45.8965323730652,90.5795698879908,82.071539633929
290,1,291.0817854,212.6954188,23.94100857,157.6632323,174.8851015,147.8173403,82.82931516,96.39848292,65.50702859,124.5528284,377.4872934,146.5955719,159.7250374,165.5310892,335.2087189,225.3777563,68.70712268,65.22358441,25.20579414,206.5105,68.81239,99.4716,182.917331265235,75.6551721020467,31.0741092972698,42.6560100321014,68.6291916039747,163.15142286007,159.327255616271,46.9747373950509,90.5369405807996,81.7606701371281
295,1,199.2411102,206.7470207,33.50048114,193.8191035,188.8778407,145.6565264,66.11136034,116.0325227,73.34570798,124.8400742,388.0953508,158.1948913,132.8726884,174.3860824,581.5237145,219.9973478,60.33886122,66.30868271,23.76780187,211.9987,68.94306,95.26555,255.541943008101,96.1731155766923,24.2935360620484,42.1726745867263,95.4354013467721,173.527361920196,160.417008212186,48.4055205687617,90.6517564483864,81.4272643956181
300,1,216.5344607,180.2295343,39.08417506,304.2195861,211.765464,142.9814363,45.38820394,288.1878461,67.91763224,121.0735358,386.0912298,129.909383,98.7116939,171.3316434,591.4559175,200.238326,52.97425868,67.59516925,22.59684145,318.1008,69.05947,91.53679,339.995712555913,95.5076021089737,19.3820522628927,41.8734149997265,168.164362506448,180.392838393633,161.102160094303,49.3939384487538,90.603297758955,81.1047324176971
305,1,351.2704378,155.2296868,40.8658281,264.1404075,240.8010991,141.4351377,28.21638532,404.2167408,70.24655645,119.1441967,396.245955,134.1581427,66.06304058,179.6452447,377.3436291,182.4284593,47.35038477,68.88996183,21.24536999,338.4951,66.86996,87.81272,214.667481729998,82.4662602058676,17.3810299406579,41.6195257612878,230.477307381972,181.399376751956,161.582944400778,50.6894995883389,90.7246958328721,80.7599911091869
310,1,274.3708183,131.1131418,39.83906284,289.0906058,270.6938669,140.6577918,8.725709026,365.5454535,83.22946204,121.0562019,394.718227,184.4225929,51.28663844,177.2963366,317.3432178,157.3008275,45.3509843,70.41589002,20.14638503,143.3481,73.23584,81.33096,95.9470855268982,87.8749720363834,17.0006034593664,41.5293563540749,158.246607084386,165.76602121205,161.687528303942,51.572824819656,90.6699975262873,80.426143237923
315,1,274.8633521,105.8228712,37.12939662,383.2599233,295.8817932,143.0950149,8.405953373,354.253056,93.5288923,127.4484675,404.4505179,147.0112105,56.53032929,185.0674287,400.0399691,145.5339328,45.05891597,72.05545836,18.87703578,128.8917,93.92394,73.5859,139.346064456516,103.526060712856,18.7141672851029,41.5098616951221,126.228962720354,137.491486147752,161.916927925097,52.7626646984345,90.7959772925612,80.0704744297034
320,1,253.0037101,86.47238946,33.42080309,313.8143821,306.780149,146.6945684,26.31463958,410.9783508,97.04915781,139.803597,403.3811025,79.56937612,53.04724801,183.4023671,380.5996678,164.9340438,47.54600039,73.85031989,17.84586055,69.0268,122.8965,69.23534,171.109156555447,142.57288532005,21.3006535086775,41.6134512648055,129.669888117969,112.542669311198,160.693679199145,53.6162994449226,90.7346735001917,79.7256633640414
325,1,273.5049005,63.05550932,29.73450625,487.5670038,310.1371203,153.63114,42.38158956,348.0396359,100.8481653,155.9656926,412.7202791,69.92041129,37.89666954,190.6399971,223.8052344,179.8519598,50.92614698,75.73315264,16.65494293,109.1244,151.2123,66.99023,231.953028769949,185.66472257864,24.1745134189146,41.8067331761186,69.2641475220853,84.0980887073461,158.916531740696,54.7237503889197,90.8633591942175,79.3594775762424
330,1,240.4382259,44.9330992,27.39483739,513.0878369,299.5328859,161.9790388,58.21036243,381.4034011,108.2240463,171.792854,412.0925756,78.5857418,21.17956726,189.6323437,210.3257307,196.4317248,54.64509944,77.47567603,15.68901328,104.2437,179.1458,63.75849,305.350662842616,221.919761532161,27.7937428714716,42.0913321960568,75.3436359661478,71.414375245701,155.468938808098,55.5639893641816,90.7951300915582,79.0040631500226
335,1,99.34917833,41.32296458,29.09765861,430.5865886,289.2396416,173.9061531,73.0891622,525.9386832,111.3237306,186.2705384,421.0666062,85.01325855,19.08018508,196.3535032,404.6480108,213.171701,57.68215432,78.92324524,14.56855776,136.9629,209.0616,59.33803,153.751234541771,252.749327182238,30.0909348460137,42.4950632640424,225.671749731215,92.8610457526249,152.109256910619,56.5973575527304,90.9247575728235,78.6277748239429
340,1,165.0947036,42.90034047,33.9752191,455.6720566,281.0769043,186.4135821,86.45837112,386.2048021,106.8123592,197.8605216,420.8654087,129.1781715,22.37560433,195.9732138,349.0048699,227.0735539,58.90604696,79.91497081,13.65532507,150.1177,229.9292,52.04579,287.02798895039,264.46261178214,31.5442844003654,42.9559601810639,241.028390788869,112.095128735185,148.134556816294,57.452124538019,90.8493313876318,78.2621251110421
345,1,157.9547795,46.58074557,37.17277702,268.2372179,269.5920761,198.4385035,99.73427205,337.3851874,103.2830508,207.8098531,429.5011165,198.0382025,24.16488092,202.2010618,292.7220194,226.5744069,60.1085206,80.80871697,12.59445576,140.1998,228.1128,41.96392,253.295991756617,256.282144252976,32.6593809311734,43.5497956810435,209.755355220855,128.863976411649,145.209118439197,58.4508214534169,90.9782378249205,77.8761540939083
350,1,340.9639234,65.68983049,36.65990016,403.5758135,269.0119101,208.2842912,110.3005124,528.311691,105.2258055,214.6240356,429.712536,203.1320781,18.33546111,202.4153827,325.1818009,198.8155416,59.60531727,81.39461313,11.72701994,243.6599,215.9098,32.40927,318.767766834588,232.855607608568,34.9696702845971,44.1576560174455,243.657090800683,135.676723049163,141.893327435767,59.3863824705337,90.8953932892974,77.5006465991465
355,1,277.5874329,100.0706417,33.56734156,525.431902,265.713618,215.6397996,121.4976797,395.6603376,105.8677772,215.9305011,438.035789,107.6589685,25.07343721,208.1778212,300.3699431,164.7376916,59.53869645,81.93821244,10.72093255,176.5684,208.5155,24.04861,501.076499483535,203.155996042588,39.6308185448367,44.9156666928645,198.196236768921,129.03181894966,138.91932757253,60.4533852182936,91.0220093386322,77.105419660188
360,1,311.746408,126.7694101,28.14059602,254.3794032,259.5421678,219.4455125,128.9769646,121.7008983,105.9716911,216.2088592,438.6471837,81.04102409,40.57789416,208.951991,318.7245034,134.6811873,59.37889081,82.19916702,9.896134208,161.7045,191.9147,16.79177,324.814675868522,188.481563863638,45.3957088216236,45.649235612423,308.872325356824,123.518113466874,135.668516521597,61.624393168888,90.9315787749994,76.7204426014747
365,1,602.5107427,141.2156338,19.81074581,171.0350316,247.4578746,218.5228038,137.9607655,99.82072184,114.26884,215.4802429,446.6830708,111.7772575,60.22695415,214.280519,381.4477661,116.5281932,60.25439232,82.48025113,8.94414819,225.8671,159.3799,10.96713,313.735733292853,185.225470680911,52.3649848474598,46.5545793186329,217.331946202828,126.433031420363,132.0125460566,62.8752504392947,91.0544231318166,76.3163949932042
370,1,667.1371261,161.8529007,9.260169127,194.4282835,218.2517044,216.233927,142.6182001,82.96434201,126.9658773,212.6144693,447.6829829,114.6548704,87.16558165,215.5783186,405.6640725,110.1807564,62.39504075,82.68616723,8.164913275,312.9319,120.9387,6.416092,297.524663257593,173.406280695488,58.3306651475501,47.4016506990513,205.222989612727,137.882330161155,128.575837206588,64.2792550807464,90.95629647191,75.922348681388
375,1,448.8460843,191.2092688,10.21510336,153.737293,185.3934248,210.9225361,149.5724238,102.6509336,128.876798,212.8453326,455.455975,164.0049296,114.6339766,220.5071015,357.9622157,101.1482345,65.71024727,83.07267672,7.275435941,223.0197,89.36721,4.890753,421.407206116816,156.352302396044,62.6219161241033,48.444959707044,257.081388822919,154.578504343291,123.60455671662,65.7242183137133,91.0739729007279,75.5099257592762
380,1,416.1771609,225.7959569,20.25397272,299.7936512,174.7515865,204.6645771,151.8480085,141.2001499,132.6250859,219.673726,456.8340709,192.1453945,145.608146,222.2912859,337.4778388,94.93158521,71.34455661,83.51519577,6.55679672,72.92364,71.79219,5.033493,377.354713331252,143.396731618923,65.7970023371048,49.4010813976582,140.686429911682,174.181391183234,118.104669446651,67.4487081940715,90.9681031203314,75.1072240830586
